背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小谷 弘美,5,□,■,■,■,■,22,11,1,50.0,2.20,0,0,0,-,3,0.60,11,0,0,1,2.3,1,1.0,0.0,100.0
2,,山下 祐美子,5,■,■,■,■,■,53,22,2,41.5,4.40,0,0,0,-,3,0.60,13,0,2,1,1.9,9,8.0,0.0,88.9
3,,沖田 陽子,3,□,,□,,□,5,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,7,7.0,0.0,100.0
5,,足立 留美,5,■,■,■,■,■,56,25,1,44.6,5.00,0,0,0,-,2,0.40,19,2,1,3,12.4,16,14.0,0.0,87.5
6,,佐々木 雅子,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,2,0.40,13,0,0,0,0.0,0,0.0,0.0,-
7,,川原 恵,4,□,□,,□,■,2,1,1,50.0,0.25,0,0,0,-,3,0.75,5,0,0,0,0.0,1,1.0,0.0,100.0
8,,田巻 由貴子,1,,,,□,,6,2,1,33.3,2.00,0,0,0,-,0,-,4,0,0,0,0.0,1,1.0,0.0,100.0
9,L,熊倉 由美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,37,33.0,0.0,89.2
10,,金田 智子,5,■,■,■,■,■,23,7,1,30.4,1.40,0,0,0,-,1,0.20,21,1,0,2,7.1,23,19.0,0.0,82.6
14,,鈴木 洋美,4,■,□,□,□,,7,3,2,42.9,0.75,0,0,0,-,1,0.25,6,1,1,0,16.7,0,0.0,0.0,-
18,,内藤 香菜子,4,■,■,■,■,,21,7,1,33.3,1.75,0,0,0,-,1,0.25,15,2,1,1,12.3,0,0.0,0.0,-
22,,山崎 望美,4,□,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,5,1,0,0,16.0,4,3.0,0.0,75.0
チーム合計,チーム合計,チーム合計,5,,,,,,196,78,11,39.8,15.60,0,0,0,-,16,3.20,112,7,5,8,7.1,99,87.0,0.0,87.9
