背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小谷 弘美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,山下 祐美子,5,■,■,■,■,■,55,23,2,41.8,4.60,1,0,0,0.0,2,0.40,10,0,1,0,0.0,14,7.0,0.0,50.0
4,,加納 麻美,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,5,2.0,0.0,40.0
5,,足立 留美,5,■,■,■,■,■,33,12,3,36.4,2.40,0,0,0,-,1,0.20,26,0,2,11,10.6,18,13.0,0.0,72.2
6,,佐々木 雅子,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,1,0.20,13,0,0,3,5.8,0,0.0,0.0,-
7,,川原 恵,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,L,熊倉 由美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,36,32.0,0.0,88.9
10,,金田 智子,5,■,■,■,■,■,37,18,3,48.6,3.60,1,0,1,0.0,1,0.20,16,0,2,4,6.2,21,11.0,0.0,52.4
12,,尾上 友紀子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,鈴木 洋美,5,■,■,■,■,■,27,10,0,37.0,2.00,0,0,0,-,2,0.40,16,0,1,5,7.8,3,1.0,0.0,33.3
18,,内藤 香菜子,5,■,■,■,■,■,18,11,0,61.1,2.20,0,0,0,-,5,1.00,19,0,1,6,7.9,1,1.0,0.0,100.0
22,,山崎 望美,2,□,,,,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,2,1.0,0.0,50.0
チーム合計,チーム合計,チーム合計,5,,,,,,172,74,8,43.0,14.80,2,0,1,0.0,12,2.40,109,0,7,33,7.6,100,68.0,0.0,68.0
