背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,佐々木 みき,3,■,■,■,,,30,11,1,36.7,3.67,2,0,0,0.0,1,0.33,6,0,0,1,4.2,10,9.0,0.0,90.0
1,,永富 有紀,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,3,1.00,19,0,0,2,2.6,0,0.0,0.0,-
2,,吉原 知子,3,■,■,■,,,20,10,0,50.0,3.33,0,0,0,-,3,1.00,13,0,0,4,7.7,17,16.0,0.0,94.1
3,,森山 淳子,3,■,■,■,,,14,12,0,85.7,4.00,0,0,0,-,1,0.33,12,1,0,0,8.3,20,17.0,0.0,85.0
4,,丹山 美沙緒,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
8,,佐藤 和美,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0.0,0.0,-
10,,萩原 美代子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,西村 佳名子,3,■,■,■,,,27,15,0,55.6,5.00,0,0,0,-,2,0.67,11,0,2,3,6.8,13,11.0,0.0,84.6
12,,松永 亜希子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,L,田口 久美子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,3,3.0,0.0,100.0
15,,森富 明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,小川 絵梨佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,107,54,1,50.5,18.00,2,0,0,0.0,11,3.67,74,1,2,12,5.4,63,56.0,0.0,88.9
