背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,平 美由紀,3,■,■,■,,,31,8,3,25.8,2.67,0,0,0,-,0,-,7,0,0,0,0.0,4,4.0,0.0,100.0
2,,江越 由佳,3,■,■,■,,,13,4,2,30.8,1.33,0,0,0,-,1,0.33,13,0,1,0,0.0,0,0.0,0.0,-
3,,田村 まり,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,桝谷 貴子,1,■,,,,,8,1,0,12.5,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,菅山 かおる,3,■,■,■,,,25,6,3,24.0,2.00,0,0,0,-,3,1.00,9,0,1,0,0.0,13,9.0,0.0,69.2
6,,高橋 めぐみ,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,穴澤 翠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,河野 美香,3,□,■,■,,,5,0,0,0.0,-,0,0,0,-,2,0.67,8,0,1,0,0.0,0,0.0,0.0,-
11,,朝倉 香苗,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,西堀 健実,3,■,■,■,,,14,8,0,57.1,2.67,0,0,0,-,0,-,7,0,0,0,0.0,17,14.0,0.0,82.4
13,,西堀 育実,3,■,■,■,,,8,2,1,25.0,0.67,0,0,0,-,1,0.33,8,0,0,0,0.0,0,0.0,0.0,-
14,L,佐田 樹理,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,20.0,0.0,74.1
チーム合計,チーム合計,チーム合計,3,,,,,,104,29,9,27.9,9.67,0,0,0,-,7,2.33,53,0,3,0,0.0,61,47.0,0.0,77.0
