背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小谷 弘美,2,,□,□,,,14,8,1,57.1,4.00,0,0,0,-,0,-,6,0,0,0,0.0,0,0.0,0.0,-
2,,山下 祐美子,3,■,■,■,,,23,5,3,21.7,1.67,1,0,0,0.0,0,-,9,0,1,1,2.8,1,1.0,0.0,100.0
5,,足立 留美,3,■,■,■,,,28,13,1,46.4,4.33,0,0,0,-,2,0.67,15,1,2,4,12.0,10,9.0,0.0,90.0
6,,佐々木 雅子,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,9,0,0,1,2.8,0,0.0,0.0,-
7,,川原 恵,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,L,熊倉 由美,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,36,33.0,0.0,91.7
10,,金田 智子,3,■,■,■,,,25,12,2,48.0,4.00,1,0,1,0.0,1,0.33,11,0,1,4,9.1,11,6.0,0.0,54.5
12,,尾上 友紀子,1,,,□,,,4,2,0,50.0,2.00,0,0,0,-,0,-,3,0,0,0,0.0,1,1.0,0.0,100.0
14,,鈴木 洋美,3,■,■,■,,,26,15,2,57.7,5.00,0,0,0,-,1,0.33,12,0,1,2,4.2,0,0.0,0.0,-
18,,内藤 香菜子,3,□,■,■,,,6,2,1,33.3,0.67,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
19,,三澤 由佳,1,■,,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,3,1,0,0,33.3,0,0.0,0.0,-
22,,山崎 望美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,6.2,3,2.0,0.0,66.7
チーム合計,チーム合計,チーム合計,3,,,,,,129,58,10,45.0,19.33,2,0,1,0.0,4,1.33,77,2,6,14,6.9,62,52.0,0.0,83.9
