背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,福田 記代子,5,■,■,■,■,■,40,12,6,30.0,2.40,8,2,1,25.0,4,0.80,17,0,0,2,2.9,7,6.0,0.0,85.7
2,,江藤 直美,5,■,■,■,■,■,19,13,0,68.4,2.60,0,0,0,-,6,1.20,10,1,0,0,10.0,0,0.0,0.0,-
4,,多治見 麻子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,島崎 みゆき,5,■,■,■,■,■,2,1,1,50.0,0.20,0,0,0,-,1,0.20,13,1,4,1,8.1,0,0.0,0.0,-
6,,田中 姿子,5,■,■,■,■,■,32,16,2,50.0,3.20,0,0,0,-,0,-,20,2,0,4,13.0,25,17.0,0.0,68.0
7,,谷口 雅美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,渡邉 悠美,3,,,□,□,□,7,3,1,42.9,1.00,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0
11,,小玉 佐知子,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,宝来 麻紀子,4,,□,□,□,□,4,3,0,75.0,0.75,0,0,0,-,1,0.25,0,0,0,0,-,0,0.0,0.0,-
14,,西村 光代,5,■,■,■,■,■,14,6,1,42.9,1.20,0,0,0,-,3,0.60,21,1,2,5,10.7,2,2.0,0.0,100.0
16,L,安武 小由樹,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,13.0,0.0,56.5
18,,落合 真理,5,■,■,■,■,■,14,7,1,50.0,1.40,0,0,0,-,0,-,19,4,3,1,19.2,37,23.0,0.0,62.2
チーム合計,チーム合計,チーム合計,5,,,,,,132,61,12,46.2,12.20,8,2,1,25.0,15,3.00,101,9,9,13,10.9,96,61.0,0.0,63.5
