背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小谷 弘美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,山下 祐美子,4,■,■,■,■,,53,18,5,34.0,4.50,0,0,0,-,1,0.25,11,0,1,0,0.0,10,10.0,0.0,100.0
4,,加納 麻美,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,1,1,0,25.0,8,7.0,0.0,87.5
5,,足立 留美,4,■,■,■,■,,52,17,3,32.7,4.25,0,0,0,-,2,0.50,21,1,0,7,12.1,14,11.0,0.0,78.6
6,,佐々木 雅子,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,15,0,0,2,3.3,0,0.0,0.0,-
9,L,熊倉 由美,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,42,33.0,0.0,78.6
10,,金田 智子,4,■,■,■,■,,25,7,1,28.0,1.75,0,0,0,-,5,1.25,15,0,1,2,3.3,13,9.0,0.0,69.2
14,,鈴木 洋美,4,■,■,■,■,,20,6,2,30.0,1.50,0,0,0,-,3,0.75,15,0,3,3,5.0,2,1.0,0.0,50.0
17,,岸 早苗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,内藤 香菜子,4,■,■,■,■,,12,5,0,41.7,1.25,0,0,0,-,3,0.75,20,1,2,2,6.5,1,1.0,0.0,100.0
19,,三澤 由佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,山崎 望美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,163,54,11,33.1,13.50,0,0,0,-,14,3.50,101,3,8,16,6.5,90,72.0,0.0,80.0
