背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,福田 記代子,3,■,■,■,,,22,7,2,31.8,2.33,9,2,1,22.2,2,0.67,8,0,1,1,3.1,4,4.0,0.0,100.0
2,,江藤 直美,3,■,■,■,,,23,16,1,69.6,5.33,0,0,0,-,1,0.33,16,1,3,4,11.2,1,1.0,0.0,100.0
4,,多治見 麻子,3,■,■,■,,,16,6,0,37.5,2.00,0,0,0,-,3,1.00,9,0,3,1,2.8,13,11.0,0.0,84.6
5,,島崎 みゆき,3,■,■,■,,,6,2,0,33.3,0.67,1,0,0,0.0,1,0.33,13,0,2,5,9.6,0,0.0,0.0,-
6,,田中 姿子,3,■,■,■,,,28,18,2,64.3,6.00,0,0,0,-,0,-,14,0,1,4,7.1,16,15.0,0.0,93.8
7,,谷口 雅美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,渡邉 悠美,3,■,■,■,,,13,4,2,30.8,1.33,0,0,0,-,1,0.33,12,0,0,1,2.1,8,4.0,0.0,50.0
11,,小玉 佐知子,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,宝来 麻紀子,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,西村 光代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,久保山 沙織,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,11.0,0.0,73.3
18,,落合 真理,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,109,54,7,49.5,18.00,10,2,1,20.0,8,2.67,74,1,11,16,6.5,58,47.0,0.0,81.0
