背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,福田 記代子,3,■,■,■,,,26,8,1,30.8,2.67,0,0,0,-,3,1.00,8,0,0,3,9.4,8,4.0,0.0,50.0
2,,江藤 直美,3,■,■,■,,,19,8,1,42.1,2.67,0,0,0,-,0,-,15,0,2,4,6.7,0,0.0,0.0,-
4,,多治見 麻子,3,■,■,■,,,13,8,0,61.5,2.67,0,0,0,-,2,0.67,10,0,2,1,2.5,17,15.0,0.0,88.2
5,,島崎 みゆき,3,■,■,■,,,4,0,0,0.0,-,0,0,0,-,3,1.00,8,0,2,2,6.2,1,0.0,0.0,0.0
6,L,田中 姿子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,12.0,0.0,66.7
7,,谷口 雅美,2,,□,■,,,2,1,0,50.0,0.50,0,0,0,-,0,-,1,0,1,0,0.0,2,1.0,0.0,50.0
8,,渡邉 悠美,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,小玉 佐知子,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
13,,宝来 麻紀子,3,■,■,■,,,17,3,0,17.6,1.00,0,0,0,-,0,-,5,0,0,0,0.0,0,0.0,0.0,-
14,,西村 光代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,久保山 沙織,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,0.0,60.0
18,,落合 真理,3,■,■,□,,,25,3,3,12.0,1.00,0,0,0,-,2,0.67,9,0,0,0,0.0,11,7.0,0.0,63.6
チーム合計,チーム合計,チーム合計,3,,,,,,106,31,5,29.2,10.33,0,0,0,-,10,3.33,59,0,7,10,4.2,62,42.0,0.0,67.7
