背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,福田 記代子,4,■,■,■,■,,34,15,0,44.1,3.75,3,2,0,66.7,2,0.50,13,0,2,4,7.7,7,4.0,0.0,57.1
2,,江藤 直美,4,■,■,■,■,,15,6,0,40.0,1.50,0,0,0,-,7,1.75,11,0,1,2,4.5,1,0.0,0.0,0.0
4,,多治見 麻子,4,■,■,■,■,,21,13,2,61.9,3.25,0,0,0,-,0,-,16,0,2,0,0.0,27,19.0,0.0,70.4
5,,島崎 みゆき,4,■,■,■,■,,3,1,0,33.3,0.25,0,0,0,-,1,0.25,17,0,1,6,8.8,0,0.0,0.0,-
6,,田中 姿子,4,■,■,■,■,,33,13,1,39.4,3.25,2,0,0,0.0,2,0.50,18,2,1,3,13.1,20,18.0,0.0,90.0
7,,谷口 雅美,4,■,■,■,■,,18,4,3,22.2,1.00,1,0,1,0.0,4,1.00,13,0,2,2,3.8,1,1.0,0.0,100.0
8,,渡邉 悠美,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,3,0,0,1,8.3,2,1.0,0.0,50.0
11,,小玉 佐知子,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
13,,宝来 麻紀子,2,,,□,□,,4,2,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,西村 光代,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,久保山 沙織,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,10.0,0.0,83.3
18,,落合 真理,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,130,55,6,42.3,13.75,6,2,1,33.3,16,4.00,93,2,9,18,6.6,70,53.0,0.0,75.7
