背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,平 美由紀,3,■,■,■,,,26,3,0,11.5,1.00,0,0,0,-,1,0.33,11,0,0,2,4.5,4,3.0,0.0,75.0
2,,江越 由佳,3,■,■,■,,,20,6,3,30.0,2.00,1,0,0,0.0,1,0.33,12,1,1,0,8.3,2,1.0,0.0,50.0
3,,田村 まり,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,桝谷 貴子,3,■,■,■,,,7,2,0,28.6,0.67,0,0,0,-,2,0.67,8,1,1,3,21.9,0,0.0,0.0,-
5,,菅山 かおる,3,■,■,■,,,31,8,1,25.8,2.67,0,0,0,-,0,-,9,0,1,2,5.6,15,13.0,0.0,86.7
6,,高橋 めぐみ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,穴澤 翠,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,河野 美香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,朝倉 香苗,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,21.0,0.0,70.0
12,,西堀 健実,3,■,■,■,,,27,13,0,48.1,4.33,0,0,0,-,2,0.67,7,0,0,1,3.6,19,10.0,0.0,52.6
13,,西堀 育実,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,12,0,0,4,8.3,0,0.0,0.0,-
14,,佐田 樹理,3,□,□,□,,,2,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,3,1.0,0.0,33.3
チーム合計,チーム合計,チーム合計,3,,,,,,117,34,5,29.1,11.33,1,0,0,0.0,6,2.00,59,2,3,12,8.5,73,49.0,0.0,67.1
