背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,小谷 弘美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,山下 祐美子,5,■,■,■,■,■,68,24,2,35.3,4.80,0,0,0,-,1,0.20,6,0,1,0,0.0,13,10.0,0.0,76.9
4,,加納 麻美,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,7,6.0,0.0,85.7
5,,足立 留美,5,■,■,■,■,■,45,15,3,33.3,3.00,0,0,0,-,3,0.60,22,2,0,5,13.9,6,5.0,0.0,83.3
6,,佐々木 雅子,5,■,■,■,■,■,3,0,0,0.0,-,0,0,0,-,0,-,14,0,0,3,5.4,0,0.0,0.0,-
9,L,熊倉 由美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,18.0,0.0,90.0
10,,金田 智子,5,■,■,■,■,■,35,10,4,28.6,2.00,3,0,0,0.0,1,0.20,19,0,0,4,5.3,33,27.0,0.0,81.8
12,,尾上 友紀子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,鈴木 洋美,5,■,■,■,■,■,37,15,4,40.5,3.00,0,0,0,-,2,0.40,13,0,1,5,9.6,10,7.0,0.0,70.0
18,,内藤 香菜子,5,■,■,■,■,■,10,5,2,50.0,1.00,0,0,0,-,5,1.00,23,1,3,2,6.5,6,4.0,0.0,66.7
19,,三澤 由佳,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,,山崎 望美,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,198,69,15,34.8,13.80,3,0,0,0.0,12,2.40,102,3,5,20,7.6,95,77.0,0.0,81.1
