背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,兵田 今日子,2,□,□,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
4,,野村 まり,3,■,■,■,,,12,5,1,41.7,1.67,0,0,0,-,2,0.67,15,0,0,1,1.7,0,0.0,0.0,-
5,,柳川 裕美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,神田 千絵,3,■,■,■,,,34,9,2,26.5,3.00,0,0,0,-,4,1.33,9,0,1,0,0.0,4,2.0,0.0,50.0
8,,丸山 舞子,3,□,□,□,,,1,1,0,100.0,0.33,0,0,0,-,0,-,4,0,0,0,0.0,0,0.0,0.0,-
10,,中田 聖子,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0
13,,神蔵 なほ子,3,■,■,■,,,21,9,0,42.9,3.00,0,0,0,-,0,-,12,0,0,1,2.1,19,14.0,0.0,73.7
15,,岡野 弘子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,2,0.67,6,0,0,1,4.2,0,0.0,0.0,-
18,L,金森 純子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,11.0,0.0,78.6
21,,森 和代,3,■,■,■,,,15,6,0,40.0,2.00,0,0,0,-,2,0.67,13,0,1,1,1.9,4,4.0,0.0,100.0
23,,藤野 郁子,3,■,■,■,,,32,9,1,28.1,3.00,0,0,0,-,0,-,9,0,0,2,5.6,27,24.0,0.0,88.9
25,,川井 梅香,1,,□,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,118,41,4,34.7,13.67,0,0,0,-,10,3.33,71,0,2,6,2.1,70,55.0,0.0,78.6
