背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,ストレジェク パトリック,4,■,■,■,■,,46,21,3,45.7,5.25,19,11,3,57.9,3,0.75,17,1,4,6,8.8,2,0.0,0.0,0.0
2,,須貝 祐介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,笠利 真吾,1,,,□,,,3,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,3,0.0,0.0,0.0
7,,栗木 勇,4,■,■,■,■,,15,8,1,53.3,2.00,0,0,0,-,1,0.25,14,0,0,3,5.4,14,12.0,0.0,85.7
9,,池田 幸太,4,■,■,■,■,,24,14,1,58.3,3.50,3,3,0,100.0,3,0.75,17,0,2,1,-1.5,17,13.0,1.0,79.4
12,L,山本 憲吾,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,19.0,6.0,78.6
13,,椿 芽久,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,1,0.25,16,0,0,1,1.6,0,0.0,0.0,-
14,,矢貫 龍馬,4,■,■,■,■,,6,3,0,50.0,0.75,0,0,0,-,4,1.00,13,1,0,5,17.3,2,2.0,0.0,100.0
15,,波佐間 泰平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,森崎 健史,4,■,■,■,■,,9,7,0,77.8,1.75,0,0,0,-,5,1.25,18,1,6,4,2.8,2,1.0,0.0,50.0
17,,松村 文斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,大沢 健太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,高澤 和貴,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,長田 翼,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,104,54,5,51.9,13.50,22,14,3,63.6,17,4.25,96,3,13,20,4.9,68,47.0,7.0,74.3
