背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小野寺 太志,4,■,■,■,■,,14,13,0,92.9,3.25,0,0,0,-,3,0.75,13,0,2,3,1.9,1,0.0,1.0,50.0
3,,深津 旭弘,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,24,2,1,4,11.5,2,0.0,0.0,0.0
4,,中島 健太,4,■,■,■,■,,8,4,2,50.0,1.00,0,0,0,-,0,-,10,0,1,3,5.0,1,1.0,0.0,100.0
6,,エドガー トーマス,4,■,■,■,■,,43,27,3,62.8,6.75,18,9,2,50.0,2,0.50,13,1,2,5,13.5,0,0.0,0.0,-
7,,八子 大輔,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,武智 洸史,2,□,,,□,,2,1,0,50.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,10,3.0,3.0,45.0
10,L,井上 航,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,7.0,3.0,53.1
11,,久原 大輝,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
14,,熊倉 允,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,唐川 大志,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,金子 聖輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,山本 将平,4,■,■,■,■,,23,8,1,34.8,2.00,2,1,0,50.0,1,0.25,12,0,2,3,2.1,21,12.0,3.0,64.3
19,,陳 建禎,4,■,■,■,■,,18,8,2,44.4,2.00,2,0,0,0.0,1,0.25,18,0,3,7,5.6,19,6.0,5.0,44.7
20,,筧本 翔昂,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,108,61,8,56.5,15.25,22,10,2,45.5,7,1.75,94,3,12,26,6.9,70,29.0,15.0,52.1
