背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,ストレジェク パトリック,4,■,■,■,■,,33,11,3,33.3,2.75,11,5,0,45.5,0,-,15,2,4,3,11.7,0,0.0,0.0,-
2,,須貝 祐介,1,,,□,,,3,1,0,33.3,1.00,1,0,0,0.0,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
5,,笠利 真吾,4,■,■,■,■,,25,11,1,44.0,2.75,0,0,0,-,0,-,19,0,2,5,3.9,30,14.0,7.0,58.3
7,,栗木 勇,1,,,□,,,3,2,0,66.7,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,2,2.0,0.0,100.0
9,,池田 幸太,4,■,■,■,■,,25,14,2,56.0,3.50,4,3,1,75.0,1,0.25,11,2,4,2,13.6,27,7.0,9.0,42.6
12,L,山本 憲吾,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,6.0,4.0,50.0
13,,椿 芽久,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,2,0.50,9,0,0,1,2.8,0,0.0,0.0,-
14,,矢貫 龍馬,4,■,■,■,■,,10,5,0,50.0,1.25,0,0,0,-,5,1.25,15,1,0,2,10.0,4,3.0,0.0,75.0
15,,波佐間 泰平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,森崎 健史,4,■,■,■,■,,12,7,1,58.3,1.75,0,0,0,-,2,0.50,12,0,2,4,4.2,2,1.0,0.0,50.0
17,,松村 文斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,大沢 健太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,高澤 和貴,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
24,,長田 翼,1,,,□,,,0,0,0,-,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,113,52,7,46.0,13.00,16,8,1,50.0,11,2.75,85,5,14,17,6.8,83,34.0,20.0,53.0
