背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小野寺 太志,3,■,■,■,,,8,3,2,37.5,1.00,0,0,0,-,2,0.67,12,1,2,4,12.5,0,0.0,0.0,-
3,,深津 旭弘,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,14,0,1,3,3.6,0,0.0,0.0,-
4,,中島 健太,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,2,0.67,7,0,1,0,-3.6,0,0.0,0.0,-
6,,エドガー トーマス,3,■,■,■,,,44,23,1,52.3,7.67,21,10,0,47.6,1,0.33,13,2,4,6,19.2,0,0.0,0.0,-
7,,八子 大輔,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,-6.2,0,0.0,0.0,-
8,,武智 洸史,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
10,L,井上 航,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,9.0,3.0,70.0
11,,久原 大輝,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,,熊倉 允,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,唐川 大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,金子 聖輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,山本 将平,3,■,■,■,,,18,9,0,50.0,3.00,1,1,0,100.0,0,-,11,1,3,3,9.1,15,9.0,2.0,66.7
19,,陳 建禎,3,■,■,■,,,17,11,1,64.7,3.67,2,0,0,0.0,1,0.33,12,0,4,1,-6.2,25,14.0,4.0,64.0
20,,筧本 翔昂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,92,49,4,53.3,16.33,24,11,0,45.8,6,2.00,74,4,16,17,5.7,56,32.0,9.0,65.2
