背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山田 脩造,1,,□,,,,3,1,1,33.3,1.00,1,0,0,0.0,0,-,2,0,0,0,0.0,2,0.0,0.0,0.0
2,,山近 哲,1,,,■,,,3,1,0,33.3,1.00,0,0,0,-,0,-,5,0,1,2,5.0,0,0.0,0.0,-
4,,内山 正平,2,□,■,,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
5,,前田 一誠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,白岩 直也,2,□,□,,,,7,1,0,14.3,0.50,0,0,0,-,0,-,2,0,0,0,0.0,6,5.0,1.0,91.7
10,L,古賀 幸一郎,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,2.0,9.0,38.2
11,,傳田 亮太,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,1,0.33,11,0,2,2,0.0,0,0.0,0.0,-
12,,高松 卓矢,3,■,■,■,,,18,9,0,50.0,3.00,8,3,0,37.5,0,-,8,0,3,0,-9.4,21,11.0,6.0,66.7
14,,椿山 竜介,1,,,■,,,14,6,1,42.9,6.00,2,1,0,50.0,0,-,6,1,2,2,16.7,0,0.0,0.0,-
16,,ガスパリーニ ミティア,3,■,■,□,,,17,7,2,41.2,2.33,6,2,1,33.3,0,-,8,0,1,3,6.2,1,1.0,0.0,100.0
21,,永露 元稀,2,■,,■,,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,1,0,-3.1,0,0.0,0.0,-
22,,高梨 健太,3,■,■,■,,,25,9,1,36.0,3.00,1,1,0,100.0,0,-,7,1,3,1,7.1,13,6.0,3.0,57.7
24,,小川 智大,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
25,,劉 鴻杰,3,■,■,□,,,7,3,2,42.9,1.00,0,0,0,-,1,0.33,6,0,2,0,-8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,100,40,7,40.0,13.33,18,7,1,38.9,2,0.67,68,2,15,11,1.5,61,25.0,19.0,56.6
