背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山田 脩造,3,■,■,■,,,20,6,2,30.0,2.00,3,1,0,33.3,0,-,11,0,2,2,0.0,19,10.0,4.0,63.2
2,,山近 哲,1,,,■,,,6,3,0,50.0,3.00,0,0,0,-,1,1.00,2,0,1,1,0.0,0,0.0,0.0,-
4,,内山 正平,3,□,□,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,1,0.0,0.0,0.0
5,,前田 一誠,2,■,■,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
6,,近 裕崇,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,1,0.33,9,0,1,4,8.3,2,0.0,1.0,25.0
7,,白岩 直也,3,□,□,■,,,10,3,2,30.0,1.00,0,0,0,-,1,0.33,4,1,1,0,18.8,10,4.0,2.0,50.0
9,,高橋 拓也,2,,□,□,,,4,1,0,25.0,0.50,0,0,0,-,1,0.50,2,0,0,1,12.5,0,0.0,0.0,-
11,,傳田 亮太,2,■,■,,,,5,2,1,40.0,1.00,0,0,0,-,1,0.50,6,0,3,1,-8.3,2,2.0,0.0,100.0
12,,高松 卓矢,3,■,■,■,,,27,10,1,37.0,3.33,7,2,1,28.6,0,-,8,0,2,1,-3.1,12,1.0,2.0,16.7
14,,椿山 竜介,3,■,■,□,,,14,5,2,35.7,1.67,3,0,1,0.0,0,-,11,1,3,6,15.9,0,0.0,0.0,-
16,,ガスパリーニ ミティア,2,□,,□,,,3,1,0,33.3,0.50,2,0,0,0.0,0,-,2,0,0,1,12.5,0,0.0,0.0,-
21,,永露 元稀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,勝岡 将斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,L,小川 智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,4.0,5.0,46.4
チーム合計,チーム合計,チーム合計,3,,,,,,94,33,8,35.1,11.00,15,3,2,20.0,5,1.67,60,2,14,18,5.0,60,21.0,14.0,46.7
