背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,富松 崇彰,4,■,■,■,■,,12,7,0,58.3,1.75,0,0,0,-,5,1.25,15,0,1,2,1.7,0,0.0,0.0,-
2,,高橋 健太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,ルジェ アントニン,4,■,■,■,■,,46,29,0,63.0,7.25,13,8,0,61.5,0,-,12,0,6,3,-6.2,0,0.0,0.0,-
5,,米山 裕太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,落合 一貴,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
7,,峯村 雄大,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,1,0.0,1.0,50.0
9,,富田 将馬,3,□,□,,□,,2,2,0,100.0,0.67,1,1,0,100.0,0,-,2,0,1,1,0.0,5,1.0,1.0,30.0
10,,星野 秀知,4,■,■,■,■,,17,4,0,23.5,1.00,0,0,0,-,0,-,16,0,2,0,-3.1,25,15.0,4.0,68.0
11,,戸嵜 嵩大,4,■,■,■,■,,30,12,0,40.0,3.00,4,1,0,25.0,1,0.25,10,1,3,1,5.0,29,13.0,8.0,58.6
14,,酒井 啓輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,李 博,4,■,■,■,■,,16,12,0,75.0,3.00,0,0,0,-,0,-,13,0,1,6,9.6,1,1.0,0.0,100.0
18,,鈴木 悠二,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0.0,0.0,-
21,,藤井 直伸,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,2,0.50,17,0,1,5,5.9,0,0.0,0.0,-
22,L,井手 智,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,6.0,4.0,57.1
チーム合計,チーム合計,チーム合計,4,,,,,,125,67,0,53.6,16.75,18,10,0,55.6,8,2.00,94,1,16,21,2.4,75,36.0,18.0,60.0
