背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,安永 拓弥,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,1,0.33,4,0,1,0,-6.2,1,1.0,0.0,100.0
2,,小野寺 太志,3,■,■,■,,,10,6,0,60.0,2.00,0,0,0,-,0,-,7,0,3,0,-10.7,1,1.0,0.0,100.0
3,,深津 旭弘,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,15,0,2,4,3.3,0,0.0,0.0,-
4,,中島 健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,エドガー トーマス,3,■,■,■,,,30,19,1,63.3,6.33,12,7,0,58.3,1,0.33,12,1,0,6,20.8,0,0.0,0.0,-
7,,八子 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,武智 洸史,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,1.0,50.0
11,,久原 大輝,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,,熊倉 允,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,唐川 大志,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,4.0,2.0,83.3
17,,金子 聖輝,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
18,,山本 将平,3,■,■,■,,,14,8,0,57.1,2.67,2,1,0,50.0,0,-,13,2,0,5,25.0,21,9.0,5.0,54.8
19,,陳 建禎,3,■,■,■,,,14,9,0,64.3,3.00,2,1,0,50.0,1,0.33,17,2,2,3,13.2,14,4.0,3.0,39.3
20,,筧本 翔昂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,74,46,1,62.2,15.33,16,9,0,56.2,4,1.33,74,5,8,19,10.5,44,19.0,11.0,55.7
