背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,安永 拓弥,5,■,■,■,■,■,10,4,1,40.0,0.80,0,0,0,-,1,0.20,14,0,1,2,1.8,2,0.0,1.0,25.0
2,,小野寺 太志,5,■,■,■,■,■,10,7,0,70.0,1.40,0,0,0,-,4,0.80,24,2,3,7,12.5,2,2.0,0.0,100.0
3,,深津 旭弘,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,3,0.60,21,1,1,8,13.1,1,0.0,0.0,0.0
4,,中島 健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,井上 慎一朗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,エドガー トーマス,5,■,■,■,■,■,58,28,3,48.3,5.60,19,10,2,52.6,3,0.60,16,1,3,3,6.2,0,0.0,0.0,-
7,,八子 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,武智 洸史,4,□,□,□,□,,2,1,0,50.0,0.25,0,0,0,-,0,-,1,0,0,1,25.0,2,2.0,0.0,100.0
12,,合田 心平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0.0,0.0,-
14,,熊倉 允,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,唐川 大志,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,2.0,63.6
18,,山本 将平,5,■,■,■,■,■,21,9,2,42.9,1.80,2,0,1,0.0,4,0.80,11,0,4,5,2.3,47,25.0,10.0,63.8
19,,陳 建禎,5,■,■,■,■,■,30,19,3,63.3,3.80,10,8,1,80.0,1,0.20,22,0,3,5,2.3,19,9.0,6.0,63.2
20,,筧本 翔昂,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,131,68,9,51.9,13.60,31,18,4,58.1,16,3.20,111,4,17,31,6.8,84,44.0,19.0,63.7
