背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,小坂 亜未,2,□,■,,,,7,2,1,28.6,1.00,0,0,0,-,1,0.50,4,0,0,2,12.5,9,4.0,0.0,44.4
3,L,水谷 真友,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,10.0,0.0,90.9
4,,佐々木 里菜,3,,□,■,■,,3,1,1,33.3,0.33,0,0,0,-,2,0.67,12,0,1,4,6.2,0,0.0,0.0,-
5,,高橋 愛未,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,岸村 恵実,4,■,■,■,■,,29,7,1,24.1,1.75,0,0,0,-,1,0.25,15,1,1,3,10.0,1,1.0,0.0,100.0
8,L,石井 彩,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,平原 果歩,2,,,■,■,,24,11,0,45.8,5.50,0,0,0,-,2,1.00,7,0,1,3,7.1,10,7.0,0.0,70.0
12,,綱田 愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,村山 美佳,4,■,■,■,■,,41,14,1,34.1,3.50,3,0,1,0.0,4,1.00,17,1,1,2,7.4,1,1.0,0.0,100.0
15,,平野 七菜,1,■,,,,,10,1,1,10.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,4,1.0,0.0,25.0
16,,横田 実穂,2,■,■,,,,0,0,0,-,-,0,0,0,-,2,1.00,9,0,0,3,8.3,0,0.0,0.0,-
17,,小茂田 夏海,2,■,■,,,,12,3,0,25.0,1.50,0,0,0,-,2,1.00,7,0,0,1,3.6,5,4.0,0.0,80.0
18,,岩本 周加,2,,,■,■,,7,4,0,57.1,2.00,0,0,0,-,0,-,9,0,2,5,8.3,2,2.0,0.0,100.0
19,,富澤 結花,4,■,■,■,■,,44,20,2,45.5,5.00,1,1,0,100.0,0,-,17,2,1,7,20.6,40,22.0,2.0,57.5
チーム合計,チーム合計,チーム合計,4,,,,,,177,63,7,35.6,15.75,4,1,1,25.0,14,3.50,99,4,7,30,9.8,83,52.0,2.0,63.9
