背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
4,,石川 綾菜,1,□,,,,,5,1,2,20.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,森田 紫,3,■,■,■,,,19,8,0,42.1,2.67,0,0,0,-,0,-,9,0,0,2,5.6,0,0.0,0.0,-
7,,渋川 小夏,3,■,■,■,,,23,10,0,43.5,3.33,1,0,0,0.0,0,-,17,1,1,8,16.2,15,4.0,6.0,46.7
9,,岡村 真衣,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,関根 友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,吉田 奈未,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
13,,木村 汐里,3,■,■,■,,,24,13,1,54.2,4.33,0,0,0,-,1,0.33,8,1,1,3,18.8,24,12.0,7.0,64.6
14,L,鶴ヶ崎 佳寿葉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,5.0,4.0,77.8
15,,中島 優花,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,名原 寧音,3,■,■,■,,,3,3,0,100.0,1.00,0,0,0,-,0,-,17,0,1,8,10.3,1,0.0,0.0,0.0
18,,徳石 あかり,3,■,■,■,,,7,1,0,14.3,0.33,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-
19,,鶴田 佳菜,3,■,■,■,,,26,13,2,50.0,4.33,4,1,1,25.0,1,0.33,14,1,0,4,14.3,0,0.0,0.0,-
20,,古川 友,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,1.0,58.3
21,,松原 南,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,107,49,5,45.8,16.33,5,1,1,20.0,3,1.00,73,3,3,26,12.0,55,24.0,18.0,60.0
