背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
4,,石川 綾菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,森田 紫,5,■,■,■,■,■,31,10,1,32.3,2.00,0,0,0,-,0,-,23,2,0,7,16.3,1,0.0,0.0,0.0
7,,渋川 小夏,5,■,■,■,■,■,33,12,3,36.4,2.40,0,0,0,-,2,0.40,17,0,0,6,8.8,19,7.0,6.0,52.6
9,,岡村 真衣,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
11,,関根 友香,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
12,,吉田 奈未,2,□,□,,,,1,1,0,100.0,0.50,0,0,0,-,0,-,2,0,0,0,0.0,3,1.0,1.0,50.0
13,,木村 汐里,5,■,■,■,■,■,54,16,2,29.6,3.20,0,0,0,-,1,0.20,9,0,1,1,0.0,45,25.0,11.0,67.8
14,L,鶴ヶ崎 佳寿葉,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,10.0,4.0,80.0
15,,中島 優花,1,,□,,,,6,2,1,33.3,2.00,0,0,0,-,0,-,0,0,0,0,-,2,0.0,0.0,0.0
16,,名原 寧音,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,0,-,11,0,1,2,2.3,0,0.0,0.0,-
18,,徳石 あかり,5,■,■,■,■,■,17,5,1,29.4,1.00,0,0,0,-,3,0.60,18,1,0,5,12.5,0,0.0,0.0,-
19,,鶴田 佳菜,5,■,■,■,■,■,52,22,4,42.3,4.40,4,0,2,0.0,1,0.20,13,0,1,1,0.0,0,0.0,0.0,-
20,,古川 友,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,4.0,2.0,55.6
21,,松原 南,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,196,70,12,35.7,14.00,4,0,2,0.0,7,1.40,98,3,3,24,8.4,94,47.0,24.0,62.8
