背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,吉岡 みなみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,鈴木 日葵,5,■,■,■,■,■,33,10,0,30.3,2.00,1,0,0,0.0,3,0.60,14,0,3,8,8.9,1,1.0,0.0,100.0
4,,小林 愛里,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
5,,田中 瑠奈,5,■,■,■,■,■,72,30,6,41.7,6.00,5,1,0,20.0,2,0.40,18,0,2,8,8.3,5,4.0,0.0,80.0
7,,寺坂 茜,4,,□,□,□,□,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,中田 唯香,1,,□,,,,5,1,1,20.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
9,L,上地 野乃香,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,29,14.0,2.0,51.7
10,,新井 祥,5,■,■,■,■,■,50,17,1,34.0,3.40,0,0,0,-,2,0.40,25,0,1,11,10.0,48,35.0,6.0,79.2
11,,坂本 陽菜,5,■,■,■,■,■,44,6,2,13.6,1.20,0,0,0,-,1,0.20,17,0,0,7,10.3,19,13.0,2.0,73.7
16,,安福 若菜,5,■,■,■,■,■,36,17,2,47.2,3.40,0,0,0,-,2,0.40,13,1,0,4,15.4,1,1.0,0.0,100.0
17,,伊藤 寿奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,藤原 愛,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,0,-,12,0,0,6,12.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,243,82,12,33.7,16.40,6,1,0,16.7,10,2.00,104,1,6,46,10.6,103,68.0,10.0,70.9
