背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,梅田 莉樹子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,山本 裕香,5,■,■,■,■,■,65,20,5,30.8,4.00,8,2,1,25.0,1,0.20,14,0,2,8,10.7,5,3.0,1.0,70.0
6,,宮井 遥,2,■,■,,,,21,5,3,23.8,2.50,4,2,0,50.0,2,1.00,4,0,0,2,12.5,1,0.0,0.0,0.0
8,,岩永 明奈,2,■,■,,,,1,0,0,0.0,-,0,0,0,-,1,0.50,6,0,0,2,8.3,0,0.0,0.0,-
9,,本間 真樹子,5,■,■,■,■,■,27,13,0,48.1,2.60,0,0,0,-,2,0.40,16,0,0,6,9.4,3,2.0,1.0,83.3
10,,高橋 侑里,5,■,■,■,■,■,49,20,1,40.8,4.00,4,2,0,50.0,2,0.40,17,0,1,9,11.8,40,18.0,12.0,60.0
11,,野村 美友,5,■,■,■,■,■,11,4,1,36.4,0.80,0,0,0,-,2,0.40,21,0,1,9,9.5,0,0.0,0.0,-
12,,井上 実咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,L,岡田 倫奈,5,〇,〇,〇,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,齊藤 望,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,L,目加田 莉央,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,7.0,9.0,60.5
17,,唐川 愛璃,3,,,■,■,■,0,0,0,-,-,0,0,0,-,0,-,14,3,0,5,30.4,1,0.0,0.0,0.0
19,,柳沼 優花,4,,□,■,■,■,42,15,4,35.7,3.75,3,1,2,33.3,0,-,12,0,2,3,2.1,29,12.0,9.0,56.9
チーム合計,チーム合計,チーム合計,5,,,,,,216,77,14,35.6,15.40,19,7,3,36.8,10,2.00,104,3,6,44,12.0,98,42.0,32.0,59.2
