背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
4,,石川 綾菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,森田 紫,3,■,■,■,,,20,6,0,30.0,2.00,0,0,0,-,0,-,10,0,0,2,5.0,1,0.0,1.0,50.0
7,,渋川 小夏,1,■,,,,,9,2,0,22.2,2.00,0,0,0,-,0,-,2,0,0,1,12.5,5,1.0,1.0,30.0
9,,岡村 真衣,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
11,,関根 友香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,吉田 奈未,1,,,□,,,7,2,0,28.6,2.00,0,0,0,-,0,-,1,0,0,0,0.0,3,1.0,0.0,33.3
13,,木村 汐里,3,■,■,■,,,23,9,1,39.1,3.00,1,1,0,100.0,1,0.33,6,0,0,2,8.3,20,8.0,8.0,60.0
14,L,鶴ヶ崎 佳寿葉,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,14.0,7.0,70.0
15,,中島 優花,1,□,,,,,7,1,2,14.3,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
16,,名原 寧音,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,7,0,1,1,0.0,0,0.0,0.0,-
18,,徳石 あかり,3,■,■,■,,,13,7,1,53.8,2.33,0,0,0,-,0,-,11,1,0,2,13.6,1,1.0,0.0,100.0
19,,鶴田 佳菜,3,■,■,■,,,29,6,1,20.7,2.00,1,0,0,0.0,0,-,7,0,1,2,3.6,0,0.0,0.0,-
20,,古川 友,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,3.0,2.0,80.0
21,,松原 南,3,□,■,■,,,19,5,1,26.3,1.67,0,0,0,-,0,-,7,0,0,1,3.6,7,0.0,3.0,21.4
チーム合計,チーム合計,チーム合計,3,,,,,,127,38,6,29.9,12.67,2,1,0,50.0,1,0.33,53,1,2,11,6.1,68,29.0,22.0,58.8
