背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,北川 海育,5,■,■,■,■,■,33,12,0,36.4,2.40,0,0,0,-,4,0.80,13,1,0,5,17.3,0,0.0,0.0,-
2,,大西 真咲,4,□,,□,■,□,10,2,2,20.0,0.50,1,0,1,0.0,1,0.25,10,0,0,2,5.0,16,5.0,7.0,53.1
3,,宮澤 千陽,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
5,,蠣崎 真衣,5,■,■,■,■,■,69,20,1,29.0,4.00,1,0,0,0.0,0,-,19,0,1,3,2.6,47,27.0,10.0,68.1
7,,坂口 莉乃,5,■,■,■,■,■,3,2,0,66.7,0.40,0,0,0,-,1,0.20,12,0,1,2,2.1,1,0.0,0.0,0.0
9,,佐藤 愛美,5,■,■,■,■,■,57,22,1,38.6,4.40,1,1,0,100.0,0,-,11,0,0,2,4.5,1,0.0,0.0,0.0
10,,山内 佑里子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,駒田 愛実,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
14,,西田 智美,5,■,■,■,■,■,11,2,0,18.2,0.40,0,0,0,-,1,0.20,17,0,0,3,4.4,1,0.0,0.0,0.0
15,,斉藤 有香,5,■,■,■,□,■,31,6,2,19.4,1.20,4,1,0,25.0,1,0.20,16,0,0,4,6.2,25,18.0,2.0,76.0
17,L,土岡 真央,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,7.0,0.0,87.5
18,,濱田 彩佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,214,66,6,30.8,13.20,7,2,1,28.6,8,1.60,99,1,2,21,5.8,100,57.0,19.0,66.5
