背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,吉岡 みなみ,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,4.0,0.0,100.0
3,,鈴木 日葵,4,■,■,■,■,,22,11,2,50.0,2.75,0,0,0,-,1,0.25,22,1,3,8,10.2,1,1.0,0.0,100.0
4,,小林 愛里,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,田中 瑠奈,4,■,■,■,■,,59,17,5,28.8,4.25,4,1,2,25.0,1,0.25,13,0,1,7,11.5,0,0.0,0.0,-
7,,寺坂 茜,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,中田 唯香,4,□,□,□,□,,25,7,1,28.0,1.75,0,0,0,-,1,0.25,4,0,1,0,-6.2,1,1.0,0.0,100.0
9,L,上地 野乃香,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,11.0,5.0,64.3
10,,新井 祥,4,■,■,■,■,,23,2,1,8.7,0.50,0,0,0,-,0,-,9,0,0,3,8.3,26,14.0,3.0,59.6
11,,坂本 陽菜,4,■,■,■,■,,25,5,1,20.0,1.25,0,0,0,-,0,-,17,1,1,4,10.3,29,18.0,6.0,72.4
16,,安福 若菜,4,■,■,■,■,,29,9,3,31.0,2.25,0,0,0,-,3,0.75,12,0,0,0,0.0,1,0.0,0.0,0.0
17,,伊藤 寿奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,藤原 愛,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,10,0,0,1,2.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,184,52,13,28.3,13.00,4,1,2,25.0,6,1.50,87,2,6,23,7.2,83,49.0,14.0,67.5
