背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 みなみ,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
2,,山口 舞,4,■,■,■,■,,26,7,1,26.9,1.75,0,0,0,-,2,0.50,16,0,0,3,4.7,20,9.0,0.0,45.0
3,,米村 信子,2,,,□,□,,5,1,0,20.0,0.50,0,0,0,-,0,-,2,0,0,1,12.5,4,4.0,0.0,100.0
4,,野村 まり,2,■,,□,,,4,2,0,50.0,1.00,0,0,0,-,1,0.50,3,0,0,0,0.0,0,0.0,0.0,-
7,,神田 千絵,4,■,■,■,■,,44,15,3,34.1,3.75,0,0,0,-,1,0.25,13,0,1,4,7.7,7,2.0,0.0,28.6
12,,村田 奈都美,2,□,,,□,,2,1,1,50.0,0.50,0,0,0,-,0,-,4,0,1,1,6.2,3,1.0,0.0,33.3
13,,高松 未,3,,■,■,■,,3,1,0,33.3,0.33,0,0,0,-,1,0.33,12,1,1,4,16.7,16,8.0,0.0,50.0
15,,岡野 弘子,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,1,0.25,9,0,1,3,8.3,0,0.0,0.0,-
18,L,金森 純子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,0.0,64.3
21,,森 和代,4,■,■,■,■,,26,5,2,19.2,1.25,0,0,0,-,6,1.50,11,0,0,6,13.6,11,8.0,0.0,72.7
33,,若浦 貴子,4,■,■,■,■,,56,14,2,25.0,3.50,0,0,0,-,1,0.25,10,0,0,1,2.5,7,4.0,0.0,57.1
55,,堀田 理恵,2,□,□,,,,6,1,1,16.7,0.50,0,0,0,-,0,-,4,0,1,2,12.5,2,2.0,0.0,100.0
チーム合計,チーム合計,チーム合計,4,,,,,,174,47,10,27.0,11.75,0,0,0,-,13,3.25,85,1,5,25,8.5,84,47.0,0.0,56.0
