背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,眞 恵子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,矢野 美子,4,■,■,■,■,,13,4,0,30.8,1.00,0,0,0,-,1,0.25,14,0,1,1,1.8,0,0.0,0.0,-
3,,福田 舞,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
4,,細田 絵理,4,■,■,■,■,,38,10,1,26.3,2.50,0,0,0,-,0,-,10,0,2,4,10.0,18,10.0,0.0,55.6
5,,岡野 知子,4,■,■,■,■,,27,10,0,37.0,2.50,0,0,0,-,1,0.25,8,1,0,4,22.5,43,28.0,0.0,65.1
6,,横山 雅美,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,14,0,0,5,8.9,0,0.0,0.0,-
8,,井上 香織,4,■,■,■,■,,16,6,1,37.5,1.50,0,0,0,-,2,0.50,10,0,0,2,5.0,0,0.0,0.0,-
9,,櫻井 由香,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,3,3.0,0.0,100.0
10,,木村 智香子,1,,,□,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,5,5.0,0.0,100.0
14,,大槻 真弥,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,1,0.0,0.0,0.0
16,L,片下 恭子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,0.0,64.3
28,,ロンドン シンディ,4,■,■,■,■,,38,17,5,44.7,4.25,7,0,3,0.0,2,0.50,10,0,2,1,2.5,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,4,,,,,,135,48,7,35.6,12.00,7,0,3,0.0,6,1.50,75,1,6,18,7.1,85,56.0,0.0,65.9
