背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,松本 慶彦,3,■,■,■,,,5,2,1,40.0,0.67,0,0,0,-,2,0.67,10,1,0,4,18.0,0,0.0,0.0,-
2,L,井上 裕介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,9.0,0.0,100.0
3,,石島 雄介,3,■,■,■,,,18,9,1,50.0,3.00,1,0,0,0.0,0,-,10,0,2,1,2.5,14,7.0,0.0,50.0
4,,北島 武,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,内藤 和也,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,9,1,2,4,22.2,0,0.0,0.0,-
6,,ペピチ ミラン,3,■,■,■,,,39,23,3,59.0,7.67,22,14,1,63.6,3,1.00,13,2,2,5,23.5,0,0.0,0.0,-
7,,出耒田 敬,3,■,■,■,,,11,7,1,63.6,2.33,0,0,0,-,0,-,9,0,1,1,2.8,1,1.0,0.0,100.0
8,,佐川 翔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,千々木 駿介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,伊藤 康貴,3,■,■,■,,,18,9,3,50.0,3.00,1,0,0,0.0,0,-,8,1,2,1,15.6,34,22.0,0.0,64.7
13,,松岡 祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,L,坂梨 朋彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,木場田 和希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,今村 駿,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,15,0,0,5,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,91,50,9,54.9,16.67,24,14,1,58.3,6,2.00,74,5,9,21,13.3,58,39.0,0.0,67.2
