背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,安永 拓弥,3,■,■,■,,,6,2,0,33.3,0.67,0,0,0,-,2,0.67,10,0,2,1,2.5,0,0.0,0.0,-
2,,町野 仁志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,L,酒井 大祐,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,17.0,0.0,94.4
4,,國近 公太,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,3,2.0,0.0,66.7
5,,神田 聖馬,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0.0,0.0,-
7,,八子 大輔,3,■,■,■,,,19,9,3,47.4,3.00,1,1,0,100.0,0,-,8,0,2,0,0.0,19,9.0,0.0,47.4
8,,越川 優,3,■,■,■,,,27,17,1,63.0,5.67,5,5,0,100.0,1,0.33,10,0,4,1,2.5,24,18.0,0.0,75.0
11,,安井 勇誠,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
15,,オムルチェン イゴール,3,■,■,■,,,43,20,0,46.5,6.67,16,7,0,43.8,2,0.67,21,5,4,9,32.6,0,0.0,0.0,-
16,,塚崎 祐平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,深津 旭弘,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,井上 俊輔,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,12,0,2,0,0.0,0,0.0,0.0,-
20,,筧本 翔昂,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,3,1.00,7,0,0,1,3.6,1,1.0,0.0,100.0
21,L,大上 正裕,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,99,50,4,50.5,16.67,22,13,0,59.1,8,2.67,77,5,17,12,9.9,65,47.0,0.0,72.3
