背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,古田 史郎,3,■,■,,□,,10,1,3,10.0,0.33,1,0,0,0.0,1,0.33,3,0,1,0,0.0,7,6.0,0.0,85.7
2,,金丸 晃大,1,,,,□,,3,2,0,66.7,2.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
4,,清野 真一,3,■,■,,□,,24,7,3,29.2,2.33,7,3,0,42.9,0,-,7,1,2,2,18.6,0,0.0,0.0,-
6,,高橋 慎治,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,1,0.25,12,0,1,9,18.8,1,0.0,0.0,0.0
7,,高橋 和人,4,■,■,■,■,,25,11,2,44.0,2.75,3,2,0,66.7,2,0.50,15,3,5,6,27.3,28,10.0,0.0,35.7
8,,松崎 良輔,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,松原 広輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,袴谷 亮介,4,■,■,■,■,,20,10,2,50.0,2.50,0,0,0,-,0,-,15,0,1,11,18.3,0,0.0,0.0,-
12,L,興梠 亮,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,19.0,0.0,67.9
14,,浅野 博亮,3,,□,■,■,,24,13,2,54.2,4.33,6,4,2,66.7,0,-,8,0,0,4,12.5,19,11.0,0.0,57.9
15,,若山 智昭,2,,,■,■,,12,4,3,33.3,2.00,5,2,2,40.0,1,0.50,8,1,1,0,10.0,0,0.0,0.0,-
16,,島野 俊一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,辰巳 正敏,4,■,■,■,■,,10,4,1,40.0,1.00,0,0,0,-,1,0.25,14,0,2,4,7.1,0,0.0,0.0,-
18,L,大矢 佳祐,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,129,53,16,41.1,13.25,22,11,4,50.0,6,1.50,84,5,13,36,15.7,83,46.0,0.0,55.4
