AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
175,67,9,38.3,13.40,2,0,0,0.0,6,1.20,103,4,9,30,10.4,89,57.0,0.0,64.0,806,2015-11-21,2015,11,21,,雄踏総合体育館,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,,3,2,5,Win,113,Home,174,62,16,35.6,12.40,1,0,0,0.0,8,1.60,95,5,5,29,12.1,94,60.0,0.0,63.8
174,62,16,35.6,12.40,1,0,0,0.0,8,1.60,95,5,5,29,12.1,94,60.0,0.0,63.8,806,2015-11-21,2015,11,21,,雄踏総合体育館,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,齋藤茉樹,2,3,5,Lose,113,Away,175,67,9,38.3,13.40,2,0,0,0.0,6,1.20,103,4,9,30,10.4,89,57.0,0.0,64.0
230,68,16,29.6,13.60,16,4,3,25.0,2,0.40,103,6,7,54,18.0,101,47.0,0.0,46.5,807,2015-11-22,2015,11,22,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,,3,2,5,Win,129,Home,208,70,16,33.7,14.00,2,0,1,0.0,7,1.40,105,2,4,54,14.4,95,41.0,0.0,43.2
208,70,16,33.7,14.00,2,0,1,0.0,7,1.40,105,2,4,54,14.4,95,41.0,0.0,43.2,807,2015-11-22,2015,11,22,,酒田市国体記念体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,加藤信也,金子健一郎,2,3,5,Lose,129,Away,230,68,16,29.6,13.60,16,4,3,25.0,2,0.40,103,6,7,54,18.0,101,47.0,0.0,46.5
140,42,6,30.0,14.00,1,0,1,0.0,6,2.00,68,4,7,20,12.9,71,41.0,0.0,57.7,808,2015-11-22,2015,11,22,,雄踏総合体育館,ブレス浜松,GSS東京サンビームズ,藤原道生,,0,3,3,Lose,84,Home,131,53,8,40.5,17.67,7,1,1,14.3,2,0.67,74,5,3,25,13.9,58,37.0,0.0,63.8
131,53,8,40.5,17.67,7,1,1,14.3,2,0.67,74,5,3,25,13.9,58,37.0,0.0,63.8,808,2015-11-22,2015,11,22,,雄踏総合体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,,3,0,3,Win,84,Away,140,42,6,30.0,14.00,1,0,1,0.0,6,2.00,68,4,7,20,12.9,71,41.0,0.0,57.7
153,51,8,33.3,17.00,3,2,0,66.7,7,2.33,74,0,1,27,9.1,56,34.0,0.0,60.7,809,2015-12-12,2015,12,12,,羽村市スポーツセンター,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,金子健一郎,3,0,3,Win,79,Home,150,45,9,30.0,15.00,0,0,0,-,4,1.33,61,0,5,22,9.0,73,46.0,0.0,63.0
150,45,9,30.0,15.00,0,0,0,-,4,1.33,61,0,5,22,9.0,73,46.0,0.0,63.0,809,2015-12-12,2015,12,12,,羽村市スポーツセンター,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,0,3,3,Lose,79,Away,153,51,8,33.3,17.00,3,2,0,66.7,7,2.33,74,0,1,27,9.1,56,34.0,0.0,60.7
209,76,20,36.4,15.20,4,1,0,25.0,3,0.60,105,3,4,36,11.0,91,58.0,0.0,63.7,810,2015-12-12,2015,12,12,,羽村市スポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,多治見麻子,2,3,5,Lose,121,Home,212,65,13,30.7,13.00,2,1,0,50.0,7,1.40,99,2,6,33,10.4,100,64.0,0.0,64.0
212,65,13,30.7,13.00,2,1,0,50.0,7,1.40,99,2,6,33,10.4,100,64.0,0.0,64.0,810,2015-12-12,2015,12,12,,羽村市スポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,3,2,5,Win,121,Away,209,76,20,36.4,15.20,4,1,0,25.0,3,0.60,105,3,4,36,11.0,91,58.0,0.0,63.7
235,77,12,32.8,15.40,1,1,0,100.0,8,1.60,106,3,2,25,8.3,99,61.0,0.0,61.6,811,2015-12-13,2015,12,13,,羽村市スポーツセンター,トヨタ自動車ヴァルキューレ,群馬銀行グリーンウイングス,加藤信也,金子健一郎,3,2,5,Win,122,Home,217,66,10,30.4,13.20,1,1,0,100.0,12,2.40,105,6,5,32,12.2,103,77.0,0.0,74.8
217,66,10,30.4,13.20,1,1,0,100.0,12,2.40,105,6,5,32,12.2,103,77.0,0.0,74.8,811,2015-12-13,2015,12,13,,羽村市スポーツセンター,群馬銀行グリーンウイングス,トヨタ自動車ヴァルキューレ,石原昭久,齋藤茉樹,2,3,5,Lose,122,Away,235,77,12,32.8,15.40,1,1,0,100.0,8,1.60,106,3,2,25,8.3,99,61.0,0.0,61.6
121,46,4,38.0,15.33,5,1,1,20.0,5,1.67,73,3,2,29,13.8,49,29.0,0.0,59.2,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,74,Home,124,36,10,29.0,12.00,15,4,3,26.7,8,2.67,57,2,8,19,11.1,69,40.0,0.0,58.0
124,36,10,29.0,12.00,15,4,3,26.7,8,2.67,57,2,8,19,11.1,69,40.0,0.0,58.0,812,2015-12-13,2015,12,13,,羽村市スポーツセンター,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,74,Away,121,46,4,38.0,15.33,5,1,1,20.0,5,1.67,73,3,2,29,13.8,49,29.0,0.0,59.2
209,76,17,36.4,15.20,1,1,0,100.0,9,1.80,104,2,3,43,11.9,104,51.0,0.0,49.0,813,2016-01-09,2016,01,09,,ぐんま武道館,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,甲斐啓祐,2,3,5,Lose,124,Home,228,69,8,30.3,13.80,2,0,0,0.0,14,2.80,109,3,5,50,13.7,101,57.0,0.0,56.4
228,69,8,30.3,13.80,2,0,0,0.0,14,2.80,109,3,5,50,13.7,101,57.0,0.0,56.4,813,2016-01-09,2016,01,09,,ぐんま武道館,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,,3,2,5,Win,124,Away,209,76,17,36.4,15.20,1,1,0,100.0,9,1.80,104,2,3,43,11.9,104,51.0,0.0,49.0
117,43,11,36.8,14.33,1,0,0,0.0,9,3.00,74,3,4,40,17.3,50,39.0,0.0,78.0,814,2016-01-09,2016,01,09,,ぐんま武道館,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,75,Home,115,35,10,30.4,11.67,11,2,2,18.2,1,0.33,57,0,7,11,4.8,68,27.0,0.0,39.7
115,35,10,30.4,11.67,11,2,2,18.2,1,0.33,57,0,7,11,4.8,68,27.0,0.0,39.7,814,2016-01-09,2016,01,09,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,75,Away,117,43,11,36.8,14.33,1,0,0,0.0,9,3.00,74,3,4,40,17.3,50,39.0,0.0,78.0
120,27,13,22.5,9.00,16,1,4,6.2,4,1.33,43,0,6,13,7.6,66,39.0,0.0,59.1,815,2016-01-10,2016,01,10,,ぐんま武道館,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,66,Home,115,40,4,34.8,13.33,1,0,0,0.0,4,1.33,74,7,4,24,16.8,37,24.0,0.0,64.9
115,40,4,34.8,13.33,1,0,0,0.0,4,1.33,74,7,4,24,16.8,37,24.0,0.0,64.9,815,2016-01-10,2016,01,10,,ぐんま武道館,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,66,Away,120,27,13,22.5,9.00,16,1,4,6.2,4,1.33,43,0,6,13,7.6,66,39.0,0.0,59.1
200,58,9,29.0,11.60,0,0,0,-,8,1.60,109,3,9,49,13.4,93,54.0,0.0,58.1,816,2016-01-10,2016,01,10,,ぐんま武道館,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,2,3,5,Lose,121,Home,213,69,23,32.4,13.80,7,0,4,0.0,2,0.40,100,4,6,36,12.4,100,48.0,0.0,48.0
213,69,23,32.4,13.80,7,0,4,0.0,2,0.40,100,4,6,36,12.4,100,48.0,0.0,48.0,816,2016-01-10,2016,01,10,,ぐんま武道館,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,多治見麻子,3,2,5,Win,121,Away,200,58,9,29.0,11.60,0,0,0,-,8,1.60,109,3,9,49,13.4,93,54.0,0.0,58.1
99,38,4,38.4,12.67,3,0,0,0.0,10,3.33,74,1,3,33,12.2,42,31.0,0.0,73.8,817,2016-01-16,2016,01,16,,湖西市アメニティプラザ,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,加藤信也,金子健一郎,3,0,3,Win,68,Home,121,30,20,24.8,10.00,19,3,7,15.8,3,1.00,45,3,3,8,9.8,71,37.0,0.0,52.1
121,30,20,24.8,10.00,19,3,7,15.8,3,1.00,45,3,3,8,9.8,71,37.0,0.0,52.1,817,2016-01-16,2016,01,16,,湖西市アメニティプラザ,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,,0,3,3,Lose,68,Away,99,38,4,38.4,12.67,3,0,0,0.0,10,3.33,74,1,3,33,12.2,42,31.0,0.0,73.8
153,42,9,27.5,14.00,1,0,0,0.0,17,5.67,80,7,6,32,17.8,74,38.0,0.0,51.4,818,2016-01-16,2016,01,16,,湖西市アメニティプラザ,ブレス浜松,GSS東京サンビームズ,藤原道生,,3,0,3,Win,90,Home,153,48,9,31.4,16.00,10,2,2,20.0,5,1.67,76,5,2,35,16.8,71,38.0,0.0,53.5
153,48,9,31.4,16.00,10,2,2,20.0,5,1.67,76,5,2,35,16.8,71,38.0,0.0,53.5,818,2016-01-16,2016,01,16,,湖西市アメニティプラザ,GSS東京サンビームズ,ブレス浜松,笛木彰,多治見麻子,0,3,3,Lose,90,Away,153,42,9,27.5,14.00,1,0,0,0.0,17,5.67,80,7,6,32,17.8,74,38.0,0.0,51.4
197,65,15,33.0,13.00,7,1,3,14.3,5,1.00,102,7,9,33,13.6,102,75.0,0.0,73.5,819,2016-01-17,2016,01,17,,湖西市アメニティプラザ,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,多治見麻子,2,3,5,Lose,114,Home,158,63,6,39.9,12.60,4,1,0,25.0,11,2.20,111,8,7,27,12.2,93,60.0,0.0,64.5
158,63,6,39.9,12.60,4,1,0,25.0,11,2.20,111,8,7,27,12.2,93,60.0,0.0,64.5,819,2016-01-17,2016,01,17,,湖西市アメニティプラザ,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,加藤信也,金子健一郎,3,2,5,Win,114,Away,197,65,15,33.0,13.00,7,1,3,14.3,5,1.00,102,7,9,33,13.6,102,75.0,0.0,73.5
204,73,12,35.8,14.60,0,0,0,-,7,1.40,101,3,3,34,11.0,95,40.0,0.0,42.1,820,2016-01-17,2016,01,17,,湖西市アメニティプラザ,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,,3,2,5,Win,118,Home,206,76,5,36.9,15.20,2,1,0,50.0,6,1.20,108,4,12,53,15.4,97,63.0,0.0,64.9
206,76,5,36.9,15.20,2,1,0,50.0,6,1.20,108,4,12,53,15.4,97,63.0,0.0,64.9,820,2016-01-17,2016,01,17,,湖西市アメニティプラザ,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,齋藤茉樹,2,3,5,Lose,118,Away,204,73,12,35.8,14.60,0,0,0,-,7,1.40,101,3,3,34,11.0,95,40.0,0.0,42.1
205,56,17,27.3,11.20,9,4,3,44.4,6,1.20,103,6,9,48,16.9,86,44.0,0.0,51.2,821,2016-01-23,2016,01,23,,日野市市民の森ふれあいホール,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,齋藤茉樹,3,2,5,Win,115,Home,210,61,22,29.0,12.20,0,0,0,-,3,0.60,96,3,10,42,13.4,91,43.0,0.0,47.3
210,61,22,29.0,12.20,0,0,0,-,3,0.60,96,3,10,42,13.4,91,43.0,0.0,47.3,821,2016-01-23,2016,01,23,,日野市市民の森ふれあいホール,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,,2,3,5,Lose,115,Away,205,56,17,27.3,11.20,9,4,3,44.4,6,1.20,103,6,9,48,16.9,86,44.0,0.0,51.2
99,38,6,38.4,12.67,3,1,0,33.3,7,2.33,76,5,3,32,16.1,47,32.0,0.0,68.1,822,2016-01-23,2016,01,23,,日野市市民の森ふれあいホール,GSS東京サンビームズ,プレステージ・インターナショナルアランマーレ,笛木彰,多治見麻子,3,0,3,Win,71,Home,113,31,15,27.4,10.33,16,3,2,18.8,8,2.67,57,2,10,14,8.9,72,38.0,0.0,52.8
113,31,15,27.4,10.33,16,3,2,18.8,8,2.67,57,2,10,14,8.9,72,38.0,0.0,52.8,822,2016-01-23,2016,01,23,,日野市市民の森ふれあいホール,プレステージ・インターナショナルアランマーレ,GSS東京サンビームズ,北原勉,,0,3,3,Lose,71,Away,99,38,6,38.4,12.67,3,1,0,33.3,7,2.33,76,5,3,32,16.1,47,32.0,0.0,68.1
107,33,16,30.8,11.00,9,3,4,33.3,2,0.67,47,0,6,16,8.5,67,32.0,0.0,47.8,823,2016-01-24,2016,01,24,,日野市市民の森ふれあいホール,プレステージ・インターナショナルアランマーレ,ブレス浜松,北原勉,,0,3,3,Lose,67,Home,93,43,3,46.2,14.33,1,0,0,0.0,3,1.00,74,4,6,35,16.4,41,25.0,0.0,61.0
93,43,3,46.2,14.33,1,0,0,0.0,3,1.00,74,4,6,35,16.4,41,25.0,0.0,61.0,823,2016-01-24,2016,01,24,,日野市市民の森ふれあいホール,ブレス浜松,プレステージ・インターナショナルアランマーレ,藤原道生,,3,0,3,Win,67,Away,107,33,16,30.8,11.00,9,3,4,33.3,2,0.67,47,0,6,16,8.5,67,32.0,0.0,47.8
137,35,14,25.5,11.67,0,0,0,-,5,1.67,59,2,2,26,13.7,68,32.0,0.0,47.1,824,2016-01-24,2016,01,24,,日野市市民の森ふれあいホール,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,多治見麻子,0,3,3,Lose,74,Home,116,44,6,37.9,14.67,4,0,0,0.0,6,2.00,74,7,5,36,20.0,57,31.0,0.0,54.4
116,44,6,37.9,14.67,4,0,0,0.0,6,2.00,74,7,5,36,20.0,57,31.0,0.0,54.4,824,2016-01-24,2016,01,24,,日野市市民の森ふれあいホール,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,加藤信也,甲斐啓祐,3,0,3,Win,74,Away,137,35,14,25.5,11.67,0,0,0,-,5,1.67,59,2,2,26,13.7,68,32.0,0.0,47.1
137,30,14,21.9,10.00,13,2,1,15.4,2,0.67,60,7,1,22,19.2,65,31.0,0.0,47.7,825,2016-01-30,2016,01,30,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,群馬銀行グリーンウイングス,北原勉,,0,3,3,Lose,78,Home,142,46,10,32.4,15.33,6,3,1,50.0,5,1.67,74,2,8,33,13.6,57,31.0,0.0,54.4
142,46,10,32.4,15.33,6,3,1,50.0,5,1.67,74,2,8,33,13.6,57,31.0,0.0,54.4,825,2016-01-30,2016,01,30,,トヨタスポーツセンター,群馬銀行グリーンウイングス,プレステージ・インターナショナルアランマーレ,石原昭久,齋藤茉樹,3,0,3,Win,78,Away,137,30,14,21.9,10.00,13,2,1,15.4,2,0.67,60,7,1,22,19.2,65,31.0,0.0,47.7
209,72,13,34.4,14.40,2,0,2,0.0,12,2.40,104,4,3,26,9.3,99,75.0,0.0,75.8,826,2016-01-30,2016,01,30,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,ブレス浜松,加藤信也,金子健一郎,3,2,5,Win,118,Home,197,64,10,32.5,12.80,0,0,0,-,12,2.40,104,4,4,21,8.3,101,71.0,0.0,70.3
197,64,10,32.5,12.80,0,0,0,-,12,2.40,104,4,4,21,8.3,101,71.0,0.0,70.3,826,2016-01-30,2016,01,30,,トヨタスポーツセンター,ブレス浜松,トヨタ自動車ヴァルキューレ,藤原道生,山本牧乃,2,3,5,Lose,118,Away,209,72,13,34.4,14.40,2,0,2,0.0,12,2.40,104,4,3,26,9.3,99,75.0,0.0,75.8
183,59,14,32.2,14.75,3,0,0,0.0,6,1.50,90,0,5,24,6.7,94,64.0,0.0,68.1,827,2016-01-31,2016,01,31,,トヨタスポーツセンター,GSS東京サンビームズ,ブレス浜松,笛木彰,多治見麻子,1,3,4,Lose,110,Home,201,64,10,31.8,16.00,1,0,0,0.0,5,1.25,98,7,4,30,13.4,85,61.0,0.0,71.8
201,64,10,31.8,16.00,1,0,0,0.0,5,1.25,98,7,4,30,13.4,85,61.0,0.0,71.8,827,2016-01-31,2016,01,31,,トヨタスポーツセンター,ブレス浜松,GSS東京サンビームズ,藤原道生,山本牧乃,3,1,4,Win,110,Away,183,59,14,32.2,14.75,3,0,0,0.0,6,1.50,90,0,5,24,6.7,94,64.0,0.0,68.1
159,58,9,36.5,14.50,3,0,0,0.0,9,2.25,93,4,2,36,13.5,76,32.0,0.0,42.1,828,2016-01-31,2016,01,31,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,群馬銀行グリーンウイングス,加藤信也,金子健一郎,3,1,4,Win,96,Home,181,58,10,32.0,14.50,2,0,1,0.0,5,1.25,85,6,8,38,16.8,89,51.0,0.0,57.3
181,58,10,32.0,14.50,2,0,1,0.0,5,1.25,85,6,8,38,16.8,89,51.0,0.0,57.3,828,2016-01-31,2016,01,31,,トヨタスポーツセンター,群馬銀行グリーンウイングス,トヨタ自動車ヴァルキューレ,石原昭久,齋藤茉樹,1,3,4,Lose,96,Away,159,58,9,36.5,14.50,3,0,0,0.0,9,2.25,93,4,2,36,13.5,76,32.0,0.0,42.1
131,48,12,36.6,16.00,1,0,0,0.0,1,0.33,75,4,6,25,12.9,58,32.0,0.0,55.2,829,2016-02-06,2016,02,06,,トヨタスポーツセンター,GSS東京サンビームズ,群馬銀行グリーンウイングス,笛木彰,村尾葉津樹,3,0,3,Win,79,Home,130,39,11,30.0,13.00,0,0,0,-,5,1.67,69,4,9,25,14.3,68,40.0,0.0,58.8
130,39,11,30.0,13.00,0,0,0,-,5,1.67,69,4,9,25,14.3,68,40.0,0.0,58.8,829,2016-02-06,2016,02,06,,トヨタスポーツセンター,群馬銀行グリーンウイングス,GSS東京サンビームズ,石原昭久,齋藤茉樹,0,3,3,Lose,79,Away,131,48,12,36.6,16.00,1,0,0,0.0,1,0.33,75,4,6,25,12.9,58,32.0,0.0,55.2
112,38,6,33.9,12.67,1,1,0,100.0,13,4.33,74,2,2,36,14.6,45,27.0,0.0,60.0,830,2016-02-06,2016,02,06,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,加藤信也,金子健一郎,3,0,3,Win,70,Home,132,28,11,21.2,9.33,18,6,0,33.3,9,3.00,51,1,6,17,9.9,70,33.0,0.0,47.1
132,28,11,21.2,9.33,18,6,0,33.3,9,3.00,51,1,6,17,9.9,70,33.0,0.0,47.1,830,2016-02-06,2016,02,06,,トヨタスポーツセンター,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,,0,3,3,Lose,70,Away,112,38,6,33.9,12.67,1,1,0,100.0,13,4.33,74,2,2,36,14.6,45,27.0,0.0,60.0
142,33,10,23.2,11.00,1,0,0,0.0,4,1.33,54,4,5,20,15.2,67,43.0,0.0,64.2,831,2016-02-07,2016,02,07,,トヨタスポーツセンター,群馬銀行グリーンウイングス,ブレス浜松,石原昭久,齋藤茉樹,0,3,3,Lose,70,Home,128,45,4,35.2,15.00,0,0,0,-,5,1.67,73,7,5,18,14.1,49,25.0,0.0,51.0
128,45,4,35.2,15.00,0,0,0,-,5,1.67,73,7,5,18,14.1,49,25.0,0.0,51.0,831,2016-02-07,2016,02,07,,トヨタスポーツセンター,ブレス浜松,群馬銀行グリーンウイングス,藤原道生,,3,0,3,Win,70,Away,142,33,10,23.2,11.00,1,0,0,0.0,4,1.33,54,4,5,20,15.2,67,43.0,0.0,64.2
135,44,7,32.6,14.67,0,0,0,-,8,2.67,66,3,3,22,12.6,70,33.0,0.0,47.1,832,2016-02-07,2016,02,07,,トヨタスポーツセンター,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,加藤信也,金子健一郎,0,3,3,Lose,74,Home,130,48,7,36.9,16.00,0,0,0,-,7,2.33,74,8,2,31,19.7,61,38.0,0.0,62.3
130,48,7,36.9,16.00,0,0,0,-,7,2.33,74,8,2,31,19.7,61,38.0,0.0,62.3,832,2016-02-07,2016,02,07,,トヨタスポーツセンター,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,村尾葉津樹,3,0,3,Win,74,Away,135,44,7,32.6,14.67,0,0,0,-,8,2.67,66,3,3,22,12.6,70,33.0,0.0,47.1
262,76,26,29.0,15.20,4,0,0,0.0,2,0.40,99,3,6,42,13.0,104,58.0,0.0,55.8,833,2016-02-13,2016,02,13,,酒田市国体記念体育館,GSS東京サンビームズ,ブレス浜松,笛木彰,村尾葉津樹,3,2,5,Win,125,Home,237,60,8,25.3,12.00,1,0,0,0.0,5,1.00,107,4,3,42,12.8,93,48.0,0.0,51.6
237,60,8,25.3,12.00,1,0,0,0.0,5,1.00,107,4,3,42,12.8,93,48.0,0.0,51.6,833,2016-02-13,2016,02,13,,酒田市国体記念体育館,ブレス浜松,GSS東京サンビームズ,藤原道生,,2,3,5,Lose,125,Away,262,76,26,29.0,15.20,4,0,0,0.0,2,0.40,99,3,6,42,13.0,104,58.0,0.0,55.8
182,48,22,26.4,12.00,38,12,8,31.6,2,0.50,75,2,5,30,12.4,89,53.0,0.0,59.6,834,2016-02-13,2016,02,13,,酒田市国体記念体育館,プレステージ・インターナショナルアランマーレ,トヨタ自動車ヴァルキューレ,北原勉,,1,3,4,Lose,100,Home,156,50,12,32.1,12.50,0,0,0,-,12,3.00,94,4,3,36,13.4,69,39.0,0.0,56.5
156,50,12,32.1,12.50,0,0,0,-,12,3.00,94,4,3,36,13.4,69,39.0,0.0,56.5,834,2016-02-13,2016,02,13,,酒田市国体記念体育館,トヨタ自動車ヴァルキューレ,プレステージ・インターナショナルアランマーレ,加藤信也,金子健一郎,3,1,4,Win,100,Away,182,48,22,26.4,12.00,38,12,8,31.6,2,0.50,75,2,5,30,12.4,89,53.0,0.0,59.6
