背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,玉宅 健太郎,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,L,橘 裕也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,竹浪 貴志,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,2,0.50,10,0,1,2,2.5,0,0.0,0.0,-
6,,ペピチ ミラン,4,■,■,■,■,,43,20,3,46.5,5.00,22,11,1,50.0,1,0.25,16,0,4,3,-1.6,0,0.0,0.0,-
9,,手塚 大,4,■,■,■,■,,15,6,3,40.0,1.50,1,0,0,0.0,2,0.50,15,0,5,3,-3.3,21,11.0,0.0,52.4
14,,長友 優磨,4,■,■,■,■,,27,9,2,33.3,2.25,4,3,0,75.0,1,0.25,12,0,2,3,2.1,26,16.0,3.0,67.3
15,,衛藤 英興,2,,,□,□,,2,1,0,50.0,0.50,0,0,0,-,0,-,4,0,1,0,-6.2,0,0.0,0.0,-
16,,手原 紳,4,■,■,■,■,,2,2,0,100.0,0.50,0,0,0,-,1,0.25,9,0,0,1,2.8,1,0.0,0.0,0.0
18,,栗山 英之,4,■,■,■,■,,9,7,0,77.8,1.75,0,0,0,-,2,0.50,14,0,2,3,1.8,3,1.0,1.0,50.0
19,,佐藤 望実,3,□,□,□,,,2,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,6,1.0,0.0,16.7
20,L,山本 智大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1
24,,野瀬 将平,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,0.0,50.0
27,,鈴木 健太,1,,,□,,,3,2,0,66.7,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-
28,,和中 謙治,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,105,48,8,45.7,12.00,27,14,1,51.9,9,2.25,82,0,17,15,-0.6,77,40.0,4.0,54.5
