背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,L,橘 裕也,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,7.0,4.0,60.0
4,,山田 要平,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,12,1,2,1,6.2,0,0.0,0.0,-
5,,竹浪 貴志,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,ペピチ ミラン,4,■,■,■,■,,42,19,2,45.2,4.75,10,6,0,60.0,3,0.75,15,2,5,5,13.3,0,0.0,0.0,-
9,,手塚 大,4,■,■,■,■,,22,10,1,45.5,2.50,0,0,0,-,2,0.50,10,0,3,2,-2.5,24,8.0,5.0,43.8
14,,長友 優磨,3,□,□,□,,,1,1,0,100.0,0.33,1,1,0,100.0,0,-,5,1,0,1,25.0,9,0.0,2.0,11.1
16,,手原 紳,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,栗山 英之,4,■,■,■,■,,11,8,0,72.7,2.00,0,0,0,-,0,-,14,0,2,3,1.8,0,0.0,0.0,-
20,,山本 智大,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
24,L,野瀬 将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,,近江 芳樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,,鈴木 健太,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
28,,和中 謙治,4,■,■,■,■,,23,8,0,34.8,2.00,0,0,0,-,1,0.25,16,0,1,2,1.6,29,15.0,4.0,58.6
29,,井上 仁,4,■,■,■,■,,9,3,2,33.3,0.75,0,0,0,-,3,0.75,18,1,4,8,11.1,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,111,50,5,45.0,12.50,11,7,0,63.6,9,2.25,90,5,17,22,6.9,79,31.0,15.0,48.7
