背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,高橋 潤子,3,■,■,■,,,39,13,5,33.3,4.33,5,2,0,40.0,1,0.33,8,1,3,2,18.8,1,0.0,0.0,0.0
2,,浦辺 真希,3,□,■,■,,,8,5,0,62.5,1.67,1,0,0,0.0,2,0.67,12,2,1,5,23.8,31,12.0,0.0,38.7
3,L,大槻 めぐみ,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,9.0,0.0,40.9
4,,内藤 絵莉香,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,2,3,7.5,0,0.0,0.0,-
5,,彦坂 香奈,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
6,,木村 雅世,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,仁里 奈那美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,3,2.0,0.0,66.7
8,,笠松 真梨奈,3,■,■,■,,,24,10,0,41.7,3.33,0,0,0,-,1,0.33,6,0,0,5,20.8,4,0.0,0.0,0.0
9,,平山 麻里,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
10,,上村 麻衣,3,■,■,■,,,12,4,1,33.3,1.33,0,0,0,-,1,0.33,11,0,2,6,13.6,0,0.0,0.0,-
11,L,石田 早織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,乾 鈴惠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,大須賀 咲香,2,■,,□,,,4,1,2,25.0,0.50,0,0,0,-,0,-,3,0,0,1,8.3,5,3.0,0.0,60.0
14,,王 亜辰,3,■,■,■,,,4,0,1,0.0,-,0,0,0,-,1,0.33,5,0,0,3,15.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,91,33,9,36.3,11.00,6,2,0,33.3,6,2.00,61,3,9,26,14.9,67,26.0,0.0,38.8
