背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,谷口 由美恵,4,■,■,■,■,,47,19,4,40.4,4.75,0,0,0,-,5,1.25,21,0,2,7,8.3,21,14.0,0.0,66.7
4,,岩本 理恵,1,,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
5,,三崎 栄子,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
6,,萩生田 弘美,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,22,0,1,6,6.8,0,0.0,0.0,-
7,,田巻 由貴子,4,■,■,■,■,,28,11,0,39.3,2.75,0,0,0,-,5,1.25,11,2,3,2,19.1,0,0.0,0.0,-
8,,服部 晃佳,4,■,■,■,■,,40,13,4,32.5,3.25,0,0,0,-,1,0.25,12,0,0,6,12.5,22,9.0,0.0,40.9
10,,高橋 めぐみ,2,■,■,,,,12,3,0,25.0,1.50,0,0,0,-,2,1.00,5,0,1,2,10.0,0,0.0,0.0,-
11,L,松田 直子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,9.0,0.0,56.2
12,,長野 友紀,4,■,■,■,■,,33,12,2,36.4,3.00,3,1,1,33.3,1,0.25,11,2,0,1,16.8,12,4.0,0.0,33.3
14,,福原 智美,3,,□,■,■,,10,2,0,20.0,0.67,0,0,0,-,0,-,8,0,1,3,9.4,2,1.0,0.0,50.0
16,,内田 役子,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,2,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,172,60,10,34.9,15.00,3,1,1,33.3,14,3.50,96,4,8,29,10.9,76,38.0,0.0,50.0
