背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,白田 博子,4,□,□,□,□,,3,1,0,33.3,0.25,0,0,0,-,1,0.25,4,1,0,1,31.2,6,4.0,0.0,66.7
3,,南 早希,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,庄司 夕起,4,■,■,■,■,,24,12,0,50.0,3.00,0,0,0,-,5,1.25,21,2,2,7,16.0,0,0.0,0.0,-
5,,服部 安佑香,4,■,■,■,■,,21,11,0,52.4,2.75,0,0,0,-,1,0.25,11,0,2,2,4.5,36,16.0,0.0,44.4
6,,齊木 美香,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,L,滝沢 ななえ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,15.0,0.0,68.2
9,,澤畠 文子,4,■,■,■,■,,33,7,2,21.2,1.75,0,0,0,-,4,1.00,9,0,0,6,16.7,19,10.0,0.0,52.6
10,,平安座 あきな,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,和田 絵美子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,土田 望未,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,13,0,1,8,15.4,0,0.0,0.0,-
15,,細川 麻美,4,■,■,■,■,,30,14,1,46.7,3.50,0,0,0,-,0,-,17,4,2,7,30.3,0,0.0,0.0,-
17,,田辺 由美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,原田 砂代子,4,■,■,■,■,,23,7,2,30.4,1.75,0,0,0,-,1,0.25,16,2,2,8,23.8,0,0.0,0.0,-
22,,古賀 香澄,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,135,52,5,38.5,13.00,0,0,0,-,12,3.00,91,9,9,39,19.3,83,45.0,0.0,54.2
