背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,宮下 雅寛,3,■,■,■,,,7,5,0,71.4,1.67,0,0,0,-,1,0.33,19,2,1,4,14.7,1,0.0,0.0,0.0
2,,町野 仁志,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,L,酒井 大祐,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,0.0,63.2
4,,小川 旭,2,■,■,,,,12,1,1,8.3,0.50,2,0,0,0.0,0,-,4,0,0,1,6.2,13,4.0,0.0,30.8
5,,丹山 禎昭,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,徳元 幸人,3,■,■,■,,,16,5,1,31.2,1.67,0,0,0,-,1,0.33,11,0,1,3,6.8,20,12.0,0.0,60.0
7,,尾上 健司,3,■,■,■,,,6,1,1,16.7,0.33,0,0,0,-,4,1.33,9,0,0,2,5.6,1,0.0,0.0,0.0
9,,加藤 陽一,2,,□,■,,,11,4,0,36.4,2.00,1,0,0,0.0,0,-,8,2,0,2,31.2,10,5.0,0.0,50.0
10,,直弘 龍治,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,前田 悟,3,■,■,■,,,2,2,0,100.0,0.67,0,0,0,-,1,0.33,9,0,1,5,13.9,1,0.0,0.0,0.0
17,,内冨 寛法,2,■,■,,,,21,9,0,42.9,4.50,8,3,0,37.5,0,-,7,0,3,1,3.6,1,0.0,0.0,0.0
20,,平野 信孝,2,,□,■,,,26,11,1,42.3,5.50,8,5,0,62.5,0,-,4,0,1,1,6.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,101,38,4,37.6,12.67,19,8,0,42.1,7,2.33,71,4,7,19,12.0,66,33.0,0.0,50.0
