背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中川 剛,4,■,■,■,■,,50,26,6,52.0,6.50,19,10,3,52.6,2,0.50,18,1,0,6,12.8,0,0.0,0.0,-
3,,田中 紀幸,2,■,■,,,,10,3,1,30.0,1.50,0,0,0,-,1,0.50,4,0,2,1,6.2,11,3.0,0.0,27.3
6,,三芳 健斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,勝田 祥平,3,,□,■,■,,15,5,3,33.3,1.67,1,0,0,0.0,0,-,12,1,1,3,12.9,25,15.0,0.0,60.0
8,,廣本 遥,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0.0,0.0,-
9,,平澤 徹,4,■,■,■,■,,13,6,0,46.2,1.50,0,0,0,-,2,0.50,10,1,0,5,22.5,0,0.0,0.0,-
10,,岡村 義郎,4,■,■,■,■,,11,4,0,36.4,1.00,0,0,0,-,4,1.00,8,0,1,4,12.5,0,0.0,0.0,-
11,,呉屋 宏和,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,芳賀 広大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,渡辺 聖太,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,12,1,0,7,21.2,0,0.0,0.0,-
14,,岩井 浩二,4,■,■,■,■,,24,14,4,58.3,3.50,3,2,0,66.7,1,0.25,13,1,3,1,9.6,11,6.0,0.0,54.5
15,,北沢 浩,4,■,■,■,■,,4,3,1,75.0,0.75,0,0,0,-,0,-,15,1,0,7,17.0,0,0.0,0.0,-
17,L,藤森 圭,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,23.0,0.0,76.7
19,,松野 昭博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,127,61,15,48.0,15.25,23,12,3,52.2,10,2.50,97,6,8,35,14.4,77,47.0,0.0,61.0
