背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
5,,川北 陽介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,徳尾 直哉,4,■,■,■,■,,57,21,8,36.8,5.25,9,2,2,22.2,1,0.25,20,1,2,6,11.5,50,28.0,0.0,56.0
7,,東野 晴輝,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,2,0.50,14,0,0,5,8.9,0,0.0,0.0,-
9,,大保 亮太朗,4,■,■,■,■,,27,9,1,33.3,2.25,0,0,0,-,5,1.25,12,0,1,1,2.1,0,0.0,0.0,-
10,,上原 大,4,■,■,■,■,,22,10,3,45.5,2.50,1,0,1,0.0,2,0.50,20,1,3,9,15.2,1,0.0,0.0,0.0
11,L,福島 孝輝,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,20.0,0.0,62.5
12,,大隈 慎也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,二宮 弘樹,4,■,■,■,■,,36,11,4,30.6,2.75,1,0,0,0.0,3,0.75,16,2,1,8,22.5,7,2.0,0.0,28.6
15,,木村 友宣,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,大泊 進祐,4,■,■,■,■,,2,1,1,50.0,0.25,0,0,0,-,3,0.75,16,0,3,7,10.9,2,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,145,52,17,35.9,13.00,11,2,3,18.2,16,4.00,98,4,10,36,12.4,92,50.0,0.0,54.3
