背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 優介,5,□,□,■,■,■,19,9,2,47.4,1.80,0,0,0,-,6,1.20,21,2,0,7,16.0,0,0.0,0.0,-
2,,早川 紘司,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,5,1.0,0.0,20.0
3,,馬場 裕峰,5,■,■,■,■,■,23,11,5,47.8,2.20,2,0,1,0.0,1,0.20,15,0,1,7,11.7,32,21.0,0.0,65.6
4,L,中沢 敏浩,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,40,18.0,0.0,45.0
5,,浅見 冬樹,5,■,■,■,■,■,3,1,0,33.3,0.20,0,0,0,-,0,-,19,0,0,4,5.3,0,0.0,0.0,-
6,,大貫 智博,2,■,■,,,,6,2,0,33.3,1.00,0,0,0,-,0,-,6,0,1,2,8.3,0,0.0,0.0,-
8,,西片 圭佑,5,■,■,■,■,■,38,15,5,39.5,3.00,6,1,2,16.7,1,0.20,17,3,2,6,24.1,2,0.0,0.0,0.0
12,,橋本 和浩,5,■,■,■,■,■,11,7,0,63.6,1.40,0,0,0,-,1,0.20,7,0,1,1,3.6,0,0.0,0.0,-
13,,松葉 孝浩,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,1,2,1,13.1,0,0.0,0.0,-
14,,土志田 優宏,3,,,□,■,■,13,5,1,38.5,1.67,0,0,0,-,0,-,5,0,1,2,10.0,10,4.0,0.0,40.0
16,,松本 敬三,3,■,■,■,,,15,5,2,33.3,1.67,0,0,0,-,0,-,7,0,4,0,0.0,10,3.0,0.0,30.0
17,,眞利子 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,128,55,15,43.0,11.00,8,1,3,12.5,9,1.80,107,6,12,31,11.9,99,47.0,0.0,47.5
