背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,田上 佑作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,小林 哲也,3,,□,■,■,,22,8,1,36.4,2.67,5,4,0,80.0,0,-,5,0,2,0,-10.0,0,0.0,0.0,-
5,,笠利 真吾,4,■,■,■,■,,21,10,1,47.6,2.50,3,1,0,33.3,0,-,19,1,0,6,13.2,35,12.0,9.0,47.1
7,,栗木 勇,4,■,■,■,■,,35,9,2,25.7,2.25,1,1,0,100.0,2,0.50,9,0,3,2,-2.8,21,6.0,7.0,45.2
8,,田中 挙章,4,■,■,■,■,,9,6,1,66.7,1.50,0,0,0,-,3,0.75,15,0,3,0,-5.0,0,0.0,0.0,-
10,L,杉山 嵩樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,山本 憲吾,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,3.0,62.5
13,,椿 芽久,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0.0,0.0,-
14,,矢貫 龍馬,4,■,■,■,■,,13,7,2,53.8,1.75,0,0,0,-,1,0.25,16,0,0,2,3.1,1,0.0,0.0,0.0
16,,森崎 健史,4,■,■,□,□,,17,6,3,35.3,1.50,3,1,1,33.3,0,-,8,1,3,2,9.4,0,0.0,0.0,-
17,,松村 文斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,キセレフ アルテム,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,長田 翼,3,,□,■,■,,0,0,0,-,-,0,0,0,-,1,0.33,7,0,1,2,3.6,0,0.0,0.0,-
26,,池田 浩基,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,5,1,0,0,20.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,117,46,10,39.3,11.50,12,7,1,58.3,7,1.75,90,3,12,14,3.9,69,24.0,19.0,48.6
