背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,金丸 晃大,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,渡邉 峻,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,福山 汰一,3,■,■,■,,,9,7,1,77.8,2.33,0,0,0,-,2,0.67,14,0,2,2,0.0,1,1.0,0.0,100.0
6,,ブラトエフ ヴァレンティン,3,■,■,■,,,21,12,0,57.1,4.00,4,3,0,75.0,1,0.33,12,2,5,0,6.2,10,7.0,1.0,75.0
7,,柳澤 広平,3,■,■,■,,,12,2,0,16.7,0.67,0,0,0,-,1,0.33,8,1,2,1,9.4,16,7.0,5.0,59.4
9,,辰巳 正敏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,松原 広輔,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,2,0,-12.5,0,0.0,0.0,-
11,,袴谷 亮介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,L,興梠 亮,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,14.0,4.0,80.0
14,,西田 有志,3,■,■,■,,,28,14,2,50.0,4.67,11,5,2,45.5,1,0.33,16,0,4,6,3.1,0,0.0,0.0,-
16,,久保山 尚,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,1,3.1,0,0.0,0.0,-
18,,秦 臻,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,浅野 博亮,3,□,□,□,,,5,2,0,40.0,0.67,0,0,0,-,0,-,2,0,0,0,0.0,5,4.0,0.0,80.0
21,,廣瀬 優希,3,■,■,■,,,10,9,0,90.0,3.00,0,0,0,-,2,0.67,9,1,2,0,5.6,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,85,46,3,54.1,15.33,15,8,2,53.3,7,2.33,73,4,17,10,3.1,52,33.0,10.0,73.1
