背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,芥川 愛加,3,■,■,■,,,17,11,1,64.7,3.67,0,0,0,-,2,0.67,11,1,0,7,23.2,0,0.0,0.0,-
2,,高橋 昌美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,奥村 麻依,3,■,■,■,,,18,8,1,44.4,2.67,0,0,0,-,4,1.33,9,0,0,3,8.3,0,0.0,0.0,-
4,,中村 亜友美,3,■,■,■,,,22,9,0,40.9,3.00,1,0,0,0.0,0,-,17,1,1,8,16.5,23,15.0,0.0,65.2
6,,シッティラック オヌマー,3,■,■,■,,,21,6,1,28.6,2.00,4,1,0,25.0,2,0.67,15,1,2,6,15.3,0,0.0,0.0,-
7,,田中 美咲,3,■,■,■,,,3,2,0,66.7,0.67,0,0,0,-,0,-,10,2,0,4,28.0,0,0.0,0.0,-
8,,寺井 有美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,金杉 由香,1,,,□,,,3,2,1,66.7,2.00,0,0,0,-,0,-,5,1,1,1,21.0,0,0.0,0.0,-
10,L,井上 琴絵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,田中 瑞稀,3,■,■,■,,,31,9,0,29.0,3.00,2,2,0,100.0,1,0.33,10,0,0,5,12.5,12,9.0,0.0,75.0
12,,安藤 典莉子,3,□,□,□,,,8,2,0,25.0,0.67,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
13,,小川 杏奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,L,小幡 真子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,22.0,0.0,73.3
16,,山本 美沙,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,123,49,4,39.8,16.33,7,3,0,42.9,9,3.00,79,6,4,34,17.1,65,46.0,0.0,70.8
