背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,丸山 紗季,5,■,■,■,■,■,16,7,1,43.8,1.40,0,0,0,-,1,0.20,10,0,0,5,12.5,12,9.0,0.0,75.0
2,,倉見 夏乃,5,■,■,■,■,■,12,6,2,50.0,1.20,0,0,0,-,6,1.20,18,0,2,4,5.6,0,0.0,0.0,-
3,,和才 奈々美,5,■,■,■,■,■,59,18,2,30.5,3.60,3,0,0,0.0,0,-,18,2,0,10,22.8,24,21.0,0.0,87.5
4,,古屋 美紀,5,■,■,■,■,■,16,4,0,25.0,0.80,0,0,0,-,4,0.80,15,1,1,5,13.7,0,0.0,0.0,-
5,,色摩 知巳,3,□,,,□,□,2,1,0,50.0,0.33,0,0,0,-,1,0.33,1,0,0,0,0.0,3,1.0,0.0,33.3
6,,宮城 奈菜子,1,,□,,,,4,1,0,25.0,1.00,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
7,L,駒井 士峰,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,34,27.0,0.0,79.4
8,,南 美寿希,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,3,0.60,13,1,0,4,13.8,0,0.0,0.0,-
9,,厨子 真帆,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,2,16.7,0,0.0,0.0,-
10,,菅野 菜緒美,1,,,□,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
11,,平谷 里奈,5,■,■,■,■,□,48,14,3,29.2,2.80,5,2,0,40.0,1,0.20,13,2,0,4,20.0,19,12.0,0.0,63.2
12,,太田 あかり,4,,□,□,□,■,34,7,3,20.6,1.75,3,2,0,66.7,0,-,9,2,0,3,26.1,0,0.0,0.0,-
13,,吉川 ひかる,3,□,,,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
14,L,大盛 梢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,196,60,11,30.6,12.00,11,4,0,36.4,16,3.20,107,8,4,38,14.9,93,71.0,0.0,76.3
