背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,川上 真央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,ドリス ジェニファー,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,石橋 朋美,3,■,■,■,,,4,3,0,75.0,1.00,0,0,0,-,0,-,14,0,2,7,12.5,0,0.0,0.0,-
5,,江畑 幸子,3,■,■,■,,,43,22,3,51.2,7.33,16,5,2,31.2,2,0.67,13,2,1,9,29.6,0,0.0,0.0,-
8,,三橋 聡恵,3,■,■,■,,,42,16,2,38.1,5.33,2,1,0,50.0,2,0.67,13,2,1,3,19.6,27,17.0,0.0,63.0
9,,松浦 寛子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,坂下 麻衣子,2,□,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,矢野 美子,3,■,■,■,,,11,2,1,18.2,0.67,0,0,0,-,4,1.33,7,0,2,0,0.0,1,0.0,0.0,0.0
12,,清水 眞衣,3,■,■,■,,,8,4,1,50.0,1.33,0,0,0,-,0,-,6,0,1,3,12.5,0,0.0,0.0,-
14,,清水 まどか,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,3,3.0,0.0,100.0
16,,宇田 沙織,3,■,■,■,,,11,3,1,27.3,1.00,0,0,0,-,1,0.33,15,0,0,8,13.3,21,13.0,0.0,61.9
17,,高橋 千晶,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,1,5.0,0,0.0,0.0,-
18,L,新井 祐喜子,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
22,L,谷 七海,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,8.0,0.0,61.5
チーム合計,チーム合計,チーム合計,3,,,,,,121,50,8,41.3,16.67,18,6,2,33.3,9,3.00,75,4,8,32,15.2,65,41.0,0.0,63.1
