背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田代 麻樹,4,■,■,■,■,,17,5,2,29.4,1.25,0,0,0,-,1,0.25,9,0,1,4,11.1,0,0.0,0.0,-
2,,佐々原 和,4,■,■,■,■,,40,14,2,35.0,3.50,0,0,0,-,0,-,14,0,2,6,10.7,25,16.0,0.0,64.0
4,,吉井 奎乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,山本 裕香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,正 里菜,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,16,3,1,5,22.8,0,0.0,0.0,-
8,,岡部 彩花,4,■,■,■,■,,52,15,2,28.8,3.75,3,1,1,33.3,1,0.25,17,2,1,6,18.2,2,0.0,0.0,0.0
10,,中村 早紀子,4,■,■,■,■,,33,10,1,30.3,2.50,2,1,1,50.0,1,0.25,9,0,0,1,2.8,48,32.0,0.0,66.7
12,,廣瀬 彩乃,4,■,■,■,■,,19,6,1,31.6,1.50,0,0,0,-,0,-,13,1,1,5,17.3,0,0.0,0.0,-
13,L,塚本 尚子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,0.0,64.3
17,L,樋口 沙樹,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,中村 愛理,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,163,51,8,31.3,12.75,5,2,2,40.0,3,0.75,80,6,8,27,14.7,89,57.0,0.0,64.0
