背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田代 麻樹,4,■,■,■,■,,25,8,1,32.0,2.00,0,0,0,-,2,0.50,10,0,0,4,10.0,0,0.0,0.0,-
2,,佐々原 和,4,■,■,■,■,,40,11,3,27.5,2.75,0,0,0,-,0,-,21,2,1,6,14.8,28,20.0,0.0,71.4
3,,今井 里美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,吉井 奎乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,山本 裕香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,宮井 遥,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,正 里菜,4,■,■,■,■,,4,0,0,0.0,-,0,0,0,-,1,0.25,16,1,0,7,15.9,0,0.0,0.0,-
8,,岡部 彩花,4,■,■,■,■,,51,17,0,33.3,4.25,1,0,0,0.0,1,0.25,21,0,2,9,10.7,2,0.0,0.0,0.0
10,,中村 早紀子,4,■,■,■,■,,37,9,1,24.3,2.25,3,1,0,33.3,1,0.25,15,2,1,9,25.7,32,18.0,0.0,56.2
12,,廣瀬 彩乃,4,■,■,■,■,,24,10,0,41.7,2.50,0,0,0,-,2,0.50,8,0,2,0,0.0,1,0.0,0.0,0.0
13,L,塚本 尚子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,14.0,0.0,82.4
14,,佐野 遥香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,樋口 沙樹,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,中村 愛理,2,,□,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,3,0,1,0,0.0,11,7.0,0.0,63.6
チーム合計,チーム合計,チーム合計,4,,,,,,182,55,5,30.2,13.75,5,1,0,20.0,7,1.75,94,5,7,35,13.6,91,59.0,0.0,64.8
