背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,山口 舞,2,□,,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,2,2.0,0.0,100.0
3,,米村 信子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
4,,野村 まり,4,■,■,■,■,,24,6,2,25.0,1.50,0,0,0,-,10,2.50,11,0,0,1,2.3,0,0.0,0.0,-
7,,神田 千絵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,岡野 弘子,4,■,■,■,■,,3,2,0,66.7,0.50,0,0,0,-,1,0.25,18,0,0,1,1.4,0,0.0,0.0,-
16,,河野 志保,4,■,■,■,■,,27,12,0,44.4,3.00,0,0,0,-,1,0.25,14,0,1,0,0.0,8,3.0,0.0,37.5
18,L,金森 純子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,12.0,0.0,63.2
20,,船戸 美穂,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,1,1.0,0.0,100.0
21,,森 和代,4,■,■,■,■,,36,16,3,44.4,4.00,1,0,0,0.0,3,0.75,15,0,1,0,0.0,25,16.0,0.0,64.0
25,,川井 梅香,4,■,■,■,■,,35,9,4,25.7,2.25,0,0,0,-,0,-,16,0,0,2,3.1,6,2.0,0.0,33.3
33,,若浦 貴子,4,■,■,■,■,,36,12,1,33.3,3.00,0,0,0,-,0,-,20,0,0,3,3.8,14,9.0,0.0,64.3
41,,小菅 真弓,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,163,58,10,35.6,14.50,1,0,0,0.0,15,3.75,97,0,2,8,2.1,75,45.0,0.0,60.0
