背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,L,橘 裕也,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,16.0,0.0,80.0
5,,竹浪 貴志,3,□,□,□,,,1,1,0,100.0,0.33,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
9,,手塚 大,3,■,■,■,,,19,8,2,42.1,2.67,6,3,0,50.0,2,0.67,12,1,3,5,17.1,10,5.0,0.0,50.0
10,,山岡 祐也,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,小田嶋 大貴,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,橘 尚吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,長友 優磨,3,■,■,■,,,29,16,3,55.2,5.33,13,5,1,38.5,0,-,9,0,2,2,5.6,1,1.0,0.0,100.0
15,,衛藤 英興,3,■,■,■,,,9,4,0,44.4,1.33,0,0,0,-,1,0.33,8,0,0,0,0.0,0,0.0,0.0,-
16,,手原 紳,3,■,■,■,,,3,3,0,100.0,1.00,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-
18,,栗山 英之,3,■,■,■,,,7,6,0,85.7,2.00,0,0,0,-,0,-,12,1,4,0,8.3,0,0.0,0.0,-
24,L,野瀬 将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,,近江 芳樹,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-
27,,鈴木 健太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
28,,和中 謙治,3,■,■,■,,,10,5,2,50.0,1.67,0,0,0,-,0,-,13,0,2,2,3.8,36,22.0,0.0,61.1
チーム合計,チーム合計,チーム合計,3,,,,,,78,43,7,55.1,14.33,19,8,1,42.1,4,1.33,64,2,12,11,7.1,67,44.0,0.0,65.7
