背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉原 知子,3,■,■,■,,,18,6,0,33.3,2.00,1,0,0,0.0,1,0.33,4,0,0,1,6.2,14,11.0,0.0,78.6
2,,江藤 直美,3,■,■,■,,,18,9,1,50.0,3.00,0,0,0,-,7,2.33,9,0,1,1,2.8,2,1.0,0.0,50.0
3,,森山 淳子,3,■,■,■,,,19,13,0,68.4,4.33,0,0,0,-,1,0.33,19,0,0,3,3.9,10,8.0,0.0,80.0
5,,島崎 みゆき,3,■,■,■,,,6,2,1,33.3,0.67,1,0,0,0.0,3,1.00,16,0,0,2,3.1,0,0.0,0.0,-
10,,萩原 美代子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,西村 佳名子,3,■,■,■,,,38,14,3,36.8,4.67,0,0,0,-,1,0.33,10,0,0,3,7.5,9,4.0,0.0,44.4
12,L,松永 亜希子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,10.0,0.0,62.5
15,,森富 明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,松尾 留比子,2,□,,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,小川 絵梨佳,3,■,■,■,,,19,5,2,26.3,1.67,0,0,0,-,1,0.33,13,0,0,4,7.7,3,1.0,0.0,33.3
20,,宇都宮 末希子,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
21,,中村 夕紀美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,2,2.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,120,50,7,41.7,16.67,2,0,0,0.0,14,4.67,74,0,1,15,5.1,56,37.0,0.0,66.1
