背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,温水 麻子,2,,□,□,,,1,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,藤田 理恵,1,,,□,,,3,2,0,66.7,2.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0.0,0.0,-
4,,草深 暢子,3,■,■,■,,,40,19,2,47.5,6.33,3,1,1,33.3,2,0.67,10,0,2,3,7.5,1,1.0,0.0,100.0
8,,井上 寛子,3,■,■,■,,,28,8,4,28.6,2.67,0,0,0,-,0,-,8,0,0,3,9.4,3,1.0,0.0,33.3
9,L,櫻井 由香,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,26.0,0.0,83.9
10,,三浦 聖子,2,,□,■,,,6,1,2,16.7,0.50,0,0,0,-,0,-,5,0,2,2,10.0,9,5.0,0.0,55.6
11,,渡部 有香,2,■,■,,,,8,3,1,37.5,1.50,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
12,,桑村 綾子,3,■,■,■,,,15,5,2,33.3,1.67,1,0,0,0.0,2,0.67,9,0,1,2,5.6,5,2.0,0.0,40.0
14,,岡野 知子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,久保庭 怜奈,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,0,-,15,0,1,6,10.0,0,0.0,0.0,-
20,,鳥居 千穂,3,■,■,■,,,5,2,1,40.0,0.67,0,0,0,-,1,0.33,12,0,1,1,2.1,17,10.0,0.0,58.8
21,,昔農 美香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,109,41,13,37.6,13.67,4,1,1,25.0,6,2.00,62,0,8,17,6.9,66,45.0,0.0,68.2
