背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉原 知子,4,■,■,■,■,,39,20,1,51.3,5.00,0,0,0,-,2,0.50,13,0,0,1,1.9,24,20.0,0.0,83.3
2,,江藤 直美,2,■,■,,,,9,3,0,33.3,1.50,0,0,0,-,1,0.50,7,0,0,1,3.6,2,2.0,0.0,100.0
3,,森山 淳子,4,■,■,■,■,,20,7,4,35.0,1.75,0,0,0,-,2,0.50,11,0,2,1,2.3,20,15.0,0.0,75.0
5,,島崎 みゆき,4,■,■,■,■,,4,1,0,25.0,0.25,0,0,0,-,0,-,18,0,0,1,1.4,0,0.0,0.0,-
10,,萩原 美代子,4,■,■,■,■,,26,9,2,34.6,2.25,1,0,0,0.0,0,-,15,3,0,4,24.0,4,3.0,0.0,75.0
11,,西村 佳名子,4,■,■,■,■,,36,13,4,36.1,3.25,0,0,0,-,0,-,13,0,2,3,5.8,13,12.0,0.0,92.3
12,L,松永 亜希子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,19.0,0.0,82.6
17,,西脇 万里子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,松尾 留比子,1,,□,,,,2,0,1,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,小川 絵梨佳,3,,□,■,■,,26,17,1,65.4,5.67,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-
20,,宇都宮 末希子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
21,,中村 夕紀美,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,162,70,13,43.2,17.50,1,0,0,0.0,5,1.25,87,3,4,13,6.7,86,71.0,0.0,82.6
