背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,大村 悟,4,■,■,■,■,,23,14,1,60.9,3.50,4,3,0,75.0,2,0.50,16,0,4,3,4.7,16,13.0,0.0,81.2
2,,細川 延由,4,■,■,■,■,,26,10,3,38.5,2.50,5,2,1,40.0,2,0.50,19,1,1,5,10.8,19,16.0,0.0,84.2
3,L,大森 陽祐,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,20.0,0.0,87.0
5,,足立 和弘,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
6,,竹内 実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,菊地 洋之,4,■,■,■,■,,6,1,1,16.7,0.25,0,0,0,-,4,1.00,16,1,2,1,7.8,0,0.0,0.0,-
8,,宇佐美 大輔,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,17,1,3,4,11.8,0,0.0,0.0,-
9,,脇戸 新之助,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,青木 一平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,奥谷 信彦,4,□,□,■,□,,14,5,3,35.7,1.25,6,2,2,33.3,0,-,8,1,1,2,18.8,3,2.0,0.0,66.7
17,,松本 慶彦,4,■,■,■,■,,11,4,1,36.4,1.00,0,0,0,-,4,1.00,9,0,1,0,0.0,0,0.0,0.0,-
18,,浅倉 勇,4,■,■,□,■,,23,16,0,69.6,4.00,1,0,0,0.0,2,0.50,10,0,1,2,5.0,11,9.0,0.0,81.8
チーム合計,チーム合計,チーム合計,4,,,,,,105,51,9,48.6,12.75,16,7,3,43.8,14,3.50,96,4,13,17,8.4,72,60.0,0.0,83.3
