背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岸本 一馬,1,,,□,,,2,0,1,0.0,-,0,0,0,-,0,-,2,0,1,0,0.0,1,0.0,0.0,0.0
2,,高山 博旭,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,今井 啓介,3,■,■,■,,,7,4,1,57.1,1.33,0,0,0,-,3,1.00,6,0,1,1,4.2,0,0.0,0.0,-
5,,山本 隆弘,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,岩田 正之,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
8,,川村 慎二,3,■,■,■,,,9,4,1,44.4,1.33,1,1,0,100.0,0,-,14,0,3,3,5.4,15,9.0,0.0,60.0
9,,北川 祐介,3,■,■,■,,,12,7,1,58.3,2.33,0,0,0,-,2,0.67,11,0,0,1,2.3,0,0.0,0.0,-
10,,牛尾 正和,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,2,0.67,11,0,1,0,0.0,3,0.0,0.0,0.0
11,L,久保 尚志,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,8.0,0.0,53.3
14,,後山 博史,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
15,,松永 理生,3,■,■,■,,,31,17,2,54.8,5.67,11,7,1,63.6,0,-,10,0,2,2,5.0,0,0.0,0.0,-
22,,カントル サンドロ,3,■,■,■,,,16,4,4,25.0,1.33,2,0,1,0.0,2,0.67,9,0,3,0,0.0,27,18.0,0.0,66.7
チーム合計,チーム合計,チーム合計,3,,,,,,78,37,10,47.4,12.33,14,8,2,57.1,9,3.00,66,0,12,7,2.7,61,35.0,0.0,57.4
