背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
5,,高橋 智則,5,■,■,■,■,■,26,14,3,53.8,2.80,0,0,0,-,1,0.20,17,1,3,8,17.6,12,7.0,0.0,58.3
7,,伊藤 淳,5,□,□,□,□,□,1,1,0,100.0,0.20,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,鈴木 孝政,4,■,■,■,■,,16,4,1,25.0,1.00,3,1,0,33.3,1,0.25,17,1,3,3,10.3,42,29.0,0.0,69.0
9,,丸山 利明,4,□,□,,□,■,2,1,0,50.0,0.25,0,0,0,-,0,-,8,0,2,2,6.2,12,8.0,0.0,66.7
10,,末次 志朗,5,■,■,■,■,■,17,14,0,82.4,2.80,0,0,0,-,1,0.20,12,0,0,2,4.2,0,0.0,0.0,-
11,L,舩越 健太郎,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,26,21.0,0.0,80.8
12,,高橋 慎治,5,■,■,■,■,■,3,2,0,66.7,0.40,0,0,0,-,3,0.60,15,0,3,8,13.3,0,0.0,0.0,-
13,,真鍋 智彦,5,■,■,■,■,■,54,23,4,42.6,4.60,26,11,3,42.3,1,0.20,22,3,4,10,22.3,0,0.0,0.0,-
15,,古田 博幸,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0.0,0.0,-
16,,田村 裕之,5,■,■,■,■,■,16,10,0,62.5,2.00,0,0,0,-,0,-,15,1,0,4,12.0,1,0.0,0.0,0.0
19,,西沢 文徳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,真鍋 政義,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,135,69,8,51.1,13.80,29,12,3,41.4,7,1.40,109,6,16,38,13.5,93,65.0,0.0,69.9
