背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,岡本 侑,5,■,■,■,■,■,32,12,4,37.5,2.40,6,2,2,33.3,5,1.00,19,0,4,8,10.5,29,11.0,0.0,37.9
2,L,奥平 祐介,2,,,,〇,〇,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,6.0,0.0,54.5
4,,今田 善仁,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,L,大賀 惠介,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,14.0,0.0,46.7
6,,橋本 峻介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,内園 徹,3,,□,□,,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
10,,松本 永志,5,■,■,■,■,■,50,17,3,34.0,3.40,12,4,1,33.3,2,0.40,12,0,2,3,6.2,0,0.0,0.0,-
11,,毛利 光生,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,0,-,28,3,1,15,23.4,0,0.0,0.0,-
12,,佐々木 剛,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
13,,平田 英貴,5,■,■,■,■,■,18,6,2,33.3,1.20,0,0,0,-,1,0.20,16,0,1,4,6.2,0,0.0,0.0,-
14,,森田 有智夢,3,■,■,■,,,18,4,2,22.2,1.33,5,1,0,20.0,2,0.67,8,0,3,3,9.4,8,0.0,0.0,0.0
16,,山本 寛生,1,,,,□,,2,2,0,100.0,2.00,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
17,,本多 尚也,3,,,□,■,■,18,11,1,61.1,3.67,0,0,0,-,0,-,6,0,3,1,4.2,18,9.0,0.0,50.0
19,,黒木 隆生,5,■,■,■,■,■,19,11,1,57.9,2.20,0,0,0,-,2,0.40,11,0,3,2,4.5,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,5,,,,,,159,63,13,39.6,12.60,23,7,3,30.4,12,2.40,108,3,18,39,11.6,97,40.0,0.0,41.2
