背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,川波 博次,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
3,,久保田 雅人,4,□,■,■,■,,31,13,1,41.9,3.25,2,1,0,50.0,2,0.50,15,1,2,8,18.7,26,17.0,0.0,65.4
4,,倉田 真,2,■,,,□,,11,3,0,27.3,1.50,2,1,0,50.0,0,-,4,0,0,3,18.8,7,6.0,0.0,85.7
5,,平野 晃多,4,■,■,■,■,,23,10,1,43.5,2.50,0,0,0,-,2,0.50,12,0,0,4,8.3,0,0.0,0.0,-
6,,辰巳 佳靖,4,■,■,■,■,,34,16,4,47.1,4.00,20,9,2,45.0,5,1.25,18,2,5,4,15.6,0,0.0,0.0,-
7,,赤澤 直樹,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,0,-,18,1,1,8,16.7,0,0.0,0.0,-
11,L,平井 銀次,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,24.0,0.0,85.7
13,,草場 貴成,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,齋藤 義人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,金澤 秀幸,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0.0,0.0,0.0
16,,川口 一貴,4,■,■,■,■,,18,10,2,55.6,2.50,1,1,0,100.0,0,-,9,0,1,6,16.7,0,0.0,0.0,-
17,L,中道 淑人,3,,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,山下 秀人,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,0,0.0,2,1.0,0.0,50.0
19,,宮原 博明,4,■,■,■,■,,16,6,3,37.5,1.50,5,1,2,20.0,1,0.25,11,0,1,6,13.6,12,6.0,0.0,50.0
チーム合計,チーム合計,チーム合計,4,,,,,,135,59,11,43.7,14.75,30,13,4,43.3,10,2.50,95,4,11,39,14.1,76,54.0,0.0,71.1
