背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,成田 郁久美,4,■,■,■,■,,25,13,4,52.0,3.25,0,0,0,-,3,0.75,11,1,1,1,9.5,21,16.0,0.0,76.2
3,,落合 真理,4,■,■,■,■,,22,11,1,50.0,2.75,1,0,0,0.0,0,-,13,0,2,6,11.5,27,19.0,0.0,70.4
4,,先野 久美子,4,■,■,■,■,,19,9,0,47.4,2.25,0,0,0,-,2,0.50,12,0,0,0,0.0,1,1.0,0.0,100.0
5,,小山 修加,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0.0,0.0,-
7,,狩野 美雪,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,3,0.0,0.0,0.0
8,,大村 加奈子,4,■,■,■,■,,10,7,0,70.0,1.75,0,0,0,-,1,0.25,10,0,2,4,10.0,2,2.0,0.0,100.0
10,L,佐野 優子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,35,30.0,0.0,85.7
11,,フォフィーニャ アナパウラ,4,■,■,■,■,,63,28,3,44.4,7.00,18,9,1,50.0,2,0.50,14,0,3,3,5.4,2,2.0,0.0,100.0
12,,渡辺 真由美,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0.0,0.0,-
13,,三上 彩,3,□,□,,□,,1,1,0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,徳川 恵理,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,10,1,1,3,15.5,0,0.0,0.0,-
17,,橋本 直子,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,16,0,5,4,6.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,141,69,8,48.9,17.25,20,9,1,45.0,8,2.00,93,2,14,24,8.2,91,70.0,0.0,76.9
