背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
0,,吉澤 智恵,3,■,■,■,,,31,9,4,29.0,3.00,4,1,1,25.0,0,-,11,0,0,4,9.1,18,13.0,0.0,72.2
3,,エステス イェヴゲーニャ,3,■,■,■,,,33,16,3,48.5,5.33,7,2,1,28.6,0,-,12,0,1,1,2.1,2,1.0,0.0,50.0
5,,足立 留美,2,■,■,,,,22,5,2,22.7,2.50,0,0,0,-,0,-,4,0,1,1,6.2,7,5.0,0.0,71.4
6,,今村 直美,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
7,,内藤 香菜子,3,■,■,■,,,10,3,1,30.0,1.00,0,0,0,-,1,0.33,4,0,0,2,12.5,4,4.0,0.0,100.0
9,,春山 幸恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,井村 仁美,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,1,2,2,14.4,1,0.0,0.0,0.0
13,,田向 友美,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,0,2,0,0.0,1,1.0,0.0,100.0
15,,宣 美幸,2,□,,□,,,1,1,0,100.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,石川 友紀,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,2,0.67,8,0,0,2,6.2,4,4.0,0.0,100.0
22,,石田 瑞穂,2,,□,■,,,5,1,0,20.0,0.50,0,0,0,-,0,-,2,0,1,0,0.0,15,8.0,0.0,53.3
33,L,和久山 志恵里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,11.0,0.0,100.0
チーム合計,チーム合計,チーム合計,3,,,,,,110,39,10,35.5,13.00,11,3,2,27.3,3,1.00,56,1,7,12,6.8,64,47.0,0.0,73.4
